files,run_accession
HRR1321027_f1.fq.gz,HRR1321027
HRR1321027_r2.fq.gz,HRR1321027
HRR1320785_f1.fq.gz,HRR1320785
HRR1320785_r2.fq.gz,HRR1320785
HRR1321028_f1.fq.gz,HRR1321028
HRR1321028_r2.fq.gz,HRR1321028
HRR1320786_f1.fq.gz,HRR1320786
HRR1320786_r2.fq.gz,HRR1320786
HRR1321029_f1.fq.gz,HRR1321029
HRR1321029_r2.fq.gz,HRR1321029
HRR1320787_f1.fq.gz,HRR1320787
HRR1320787_r2.fq.gz,HRR1320787
HRR1321030_f1.fq.gz,HRR1321030
HRR1321030_r2.fq.gz,HRR1321030
HRR1320788_f1.fq.gz,HRR1320788
HRR1320788_r2.fq.gz,HRR1320788
HRR1321031_f1.fq.gz,HRR1321031
HRR1321031_r2.fq.gz,HRR1321031
HRR1320789_f1.fq.gz,HRR1320789
HRR1320789_r2.fq.gz,HRR1320789
HRR1321032_f1.fq.gz,HRR1321032
HRR1321032_r2.fq.gz,HRR1321032
HRR1320790_f1.fq.gz,HRR1320790
HRR1320790_r2.fq.gz,HRR1320790
HRR1321033_f1.fq.gz,HRR1321033
HRR1321033_r2.fq.gz,HRR1321033
HRR1320791_f1.fq.gz,HRR1320791
HRR1320791_r2.fq.gz,HRR1320791
HRR1321034_f1.fq.gz,HRR1321034
HRR1321034_r2.fq.gz,HRR1321034
HRR1320792_f1.fq.gz,HRR1320792
HRR1320792_r2.fq.gz,HRR1320792
HRR1321035_f1.fq.gz,HRR1321035
HRR1321035_r2.fq.gz,HRR1321035
HRR1320793_f1.fq.gz,HRR1320793
HRR1320793_r2.fq.gz,HRR1320793
HRR1321036_f1.fq.gz,HRR1321036
HRR1321036_r2.fq.gz,HRR1321036
HRR1320794_f1.fq.gz,HRR1320794
HRR1320794_r2.fq.gz,HRR1320794
HRR1321037_f1.fq.gz,HRR1321037
HRR1321037_r2.fq.gz,HRR1321037
HRR1320795_f1.fq.gz,HRR1320795
HRR1320795_r2.fq.gz,HRR1320795
HRR1321038_f1.fq.gz,HRR1321038
HRR1321038_r2.fq.gz,HRR1321038
HRR1320796_f1.fq.gz,HRR1320796
HRR1320796_r2.fq.gz,HRR1320796
HRR1321039_f1.fq.gz,HRR1321039
HRR1321039_r2.fq.gz,HRR1321039
HRR1320797_f1.fq.gz,HRR1320797
HRR1320797_r2.fq.gz,HRR1320797
HRR1321040_f1.fq.gz,HRR1321040
HRR1321040_r2.fq.gz,HRR1321040
HRR1320798_f1.fq.gz,HRR1320798
HRR1320798_r2.fq.gz,HRR1320798
HRR1321041_f1.fq.gz,HRR1321041
HRR1321041_r2.fq.gz,HRR1321041
HRR1320799_f1.fq.gz,HRR1320799
HRR1320799_r2.fq.gz,HRR1320799
HRR1321042_f1.fq.gz,HRR1321042
HRR1321042_r2.fq.gz,HRR1321042
HRR1320800_f1.fq.gz,HRR1320800
HRR1320800_r2.fq.gz,HRR1320800
HRR1321043_f1.fq.gz,HRR1321043
HRR1321043_r2.fq.gz,HRR1321043
HRR1320801_f1.fq.gz,HRR1320801
HRR1320801_r2.fq.gz,HRR1320801
HRR1321044_f1.fq.gz,HRR1321044
HRR1321044_r2.fq.gz,HRR1321044
HRR1320802_f1.fq.gz,HRR1320802
HRR1320802_r2.fq.gz,HRR1320802
HRR1321045_f1.fq.gz,HRR1321045
HRR1321045_r2.fq.gz,HRR1321045
HRR1320803_f1.fq.gz,HRR1320803
HRR1320803_r2.fq.gz,HRR1320803
HRR1321046_f1.fq.gz,HRR1321046
HRR1321046_r2.fq.gz,HRR1321046
HRR1320804_f1.fq.gz,HRR1320804
HRR1320804_r2.fq.gz,HRR1320804
HRR1321047_f1.fq.gz,HRR1321047
HRR1321047_r2.fq.gz,HRR1321047
HRR1320805_f1.fq.gz,HRR1320805
HRR1320805_r2.fq.gz,HRR1320805
HRR1321048_f1.fq.gz,HRR1321048
HRR1321048_r2.fq.gz,HRR1321048
HRR1320806_f1.fq.gz,HRR1320806
HRR1320806_r2.fq.gz,HRR1320806
HRR1321049_f1.fq.gz,HRR1321049
HRR1321049_r2.fq.gz,HRR1321049
HRR1320807_f1.fq.gz,HRR1320807
HRR1320807_r2.fq.gz,HRR1320807
HRR1321050_f1.fq.gz,HRR1321050
HRR1321050_r2.fq.gz,HRR1321050
HRR1320808_f1.fq.gz,HRR1320808
HRR1320808_r2.fq.gz,HRR1320808
HRR1321051_f1.fq.gz,HRR1321051
HRR1321051_r2.fq.gz,HRR1321051
HRR1320809_f1.fq.gz,HRR1320809
HRR1320809_r2.fq.gz,HRR1320809
HRR1321052_f1.fq.gz,HRR1321052
HRR1321052_r2.fq.gz,HRR1321052
HRR1320810_f1.fq.gz,HRR1320810
HRR1320810_r2.fq.gz,HRR1320810
HRR1321053_f1.fq.gz,HRR1321053
HRR1321053_r2.fq.gz,HRR1321053
HRR1320811_f1.fq.gz,HRR1320811
HRR1320811_r2.fq.gz,HRR1320811
HRR1321054_f1.fq.gz,HRR1321054
HRR1321054_r2.fq.gz,HRR1321054
HRR1320812_f1.fq.gz,HRR1320812
HRR1320812_r2.fq.gz,HRR1320812
HRR1321055_f1.fq.gz,HRR1321055
HRR1321055_r2.fq.gz,HRR1321055
HRR1320813_f1.fq.gz,HRR1320813
HRR1320813_r2.fq.gz,HRR1320813
HRR1321056_f1.fq.gz,HRR1321056
HRR1321056_r2.fq.gz,HRR1321056
HRR1320814_f1.fq.gz,HRR1320814
HRR1320814_r2.fq.gz,HRR1320814
HRR1321057_f1.fq.gz,HRR1321057
HRR1321057_r2.fq.gz,HRR1321057
HRR1320815_f1.fq.gz,HRR1320815
HRR1320815_r2.fq.gz,HRR1320815
HRR1321058_f1.fq.gz,HRR1321058
HRR1321058_r2.fq.gz,HRR1321058
HRR1320816_f1.fq.gz,HRR1320816
HRR1320816_r2.fq.gz,HRR1320816
HRR1321059_f1.fq.gz,HRR1321059
HRR1321059_r2.fq.gz,HRR1321059
HRR1320817_f1.fq.gz,HRR1320817
HRR1320817_r2.fq.gz,HRR1320817
HRR1321060_f1.fq.gz,HRR1321060
HRR1321060_r2.fq.gz,HRR1321060
HRR1320818_f1.fq.gz,HRR1320818
HRR1320818_r2.fq.gz,HRR1320818
HRR1321061_f1.fq.gz,HRR1321061
HRR1321061_r2.fq.gz,HRR1321061
HRR1320819_f1.fq.gz,HRR1320819
HRR1320819_r2.fq.gz,HRR1320819
HRR1321062_f1.fq.gz,HRR1321062
HRR1321062_r2.fq.gz,HRR1321062
HRR1320820_f1.fq.gz,HRR1320820
HRR1320820_r2.fq.gz,HRR1320820
HRR1321063_f1.fq.gz,HRR1321063
HRR1321063_r2.fq.gz,HRR1321063
HRR1320821_f1.fq.gz,HRR1320821
HRR1320821_r2.fq.gz,HRR1320821
HRR1321064_f1.fq.gz,HRR1321064
HRR1321064_r2.fq.gz,HRR1321064
HRR1320822_f1.fq.gz,HRR1320822
HRR1320822_r2.fq.gz,HRR1320822
HRR1321065_f1.fq.gz,HRR1321065
HRR1321065_r2.fq.gz,HRR1321065
HRR1320823_f1.fq.gz,HRR1320823
HRR1320823_r2.fq.gz,HRR1320823
HRR1321066_f1.fq.gz,HRR1321066
HRR1321066_r2.fq.gz,HRR1321066
HRR1320824_f1.fq.gz,HRR1320824
HRR1320824_r2.fq.gz,HRR1320824
HRR1321067_f1.fq.gz,HRR1321067
HRR1321067_r2.fq.gz,HRR1321067
HRR1320825_f1.fq.gz,HRR1320825
HRR1320825_r2.fq.gz,HRR1320825
HRR1321068_f1.fq.gz,HRR1321068
HRR1321068_r2.fq.gz,HRR1321068
HRR1320826_f1.fq.gz,HRR1320826
HRR1320826_r2.fq.gz,HRR1320826
HRR1321069_f1.fq.gz,HRR1321069
HRR1321069_r2.fq.gz,HRR1321069
HRR1320827_f1.fq.gz,HRR1320827
HRR1320827_r2.fq.gz,HRR1320827
HRR1321070_f1.fq.gz,HRR1321070
HRR1321070_r2.fq.gz,HRR1321070
HRR1320828_f1.fq.gz,HRR1320828
HRR1320828_r2.fq.gz,HRR1320828
HRR1321071_f1.fq.gz,HRR1321071
HRR1321071_r2.fq.gz,HRR1321071
HRR1320829_f1.fq.gz,HRR1320829
HRR1320829_r2.fq.gz,HRR1320829
HRR1321072_f1.fq.gz,HRR1321072
HRR1321072_r2.fq.gz,HRR1321072
HRR1320830_f1.fq.gz,HRR1320830
HRR1320830_r2.fq.gz,HRR1320830
HRR1321073_f1.fq.gz,HRR1321073
HRR1321073_r2.fq.gz,HRR1321073
HRR1320831_f1.fq.gz,HRR1320831
HRR1320831_r2.fq.gz,HRR1320831
HRR1321074_f1.fq.gz,HRR1321074
HRR1321074_r2.fq.gz,HRR1321074
HRR1320832_f1.fq.gz,HRR1320832
HRR1320832_r2.fq.gz,HRR1320832
HRR1321075_f1.fq.gz,HRR1321075
HRR1321075_r2.fq.gz,HRR1321075
HRR1320833_f1.fq.gz,HRR1320833
HRR1320833_r2.fq.gz,HRR1320833
HRR1321076_f1.fq.gz,HRR1321076
HRR1321076_r2.fq.gz,HRR1321076
HRR1320834_f1.fq.gz,HRR1320834
HRR1320834_r2.fq.gz,HRR1320834
HRR1321077_f1.fq.gz,HRR1321077
HRR1321077_r2.fq.gz,HRR1321077
HRR1320835_f1.fq.gz,HRR1320835
HRR1320835_r2.fq.gz,HRR1320835
HRR1321078_f1.fq.gz,HRR1321078
HRR1321078_r2.fq.gz,HRR1321078
HRR1320836_f1.fq.gz,HRR1320836
HRR1320836_r2.fq.gz,HRR1320836
HRR1321079_f1.fq.gz,HRR1321079
HRR1321079_r2.fq.gz,HRR1321079
HRR1320837_f1.fq.gz,HRR1320837
HRR1320837_r2.fq.gz,HRR1320837
HRR1321080_f1.fq.gz,HRR1321080
HRR1321080_r2.fq.gz,HRR1321080
HRR1320838_f1.fq.gz,HRR1320838
HRR1320838_r2.fq.gz,HRR1320838
HRR1321081_f1.fq.gz,HRR1321081
HRR1321081_r2.fq.gz,HRR1321081
HRR1320839_f1.fq.gz,HRR1320839
HRR1320839_r2.fq.gz,HRR1320839
HRR1321082_f1.fq.gz,HRR1321082
HRR1321082_r2.fq.gz,HRR1321082
HRR1320840_f1.fq.gz,HRR1320840
HRR1320840_r2.fq.gz,HRR1320840
HRR1321083_f1.fq.gz,HRR1321083
HRR1321083_r2.fq.gz,HRR1321083
HRR1320841_f1.fq.gz,HRR1320841
HRR1320841_r2.fq.gz,HRR1320841
HRR1321084_f1.fq.gz,HRR1321084
HRR1321084_r2.fq.gz,HRR1321084
HRR1320842_f1.fq.gz,HRR1320842
HRR1320842_r2.fq.gz,HRR1320842
HRR1321085_f1.fq.gz,HRR1321085
HRR1321085_r2.fq.gz,HRR1321085
HRR1320843_f1.fq.gz,HRR1320843
HRR1320843_r2.fq.gz,HRR1320843
HRR1321086_f1.fq.gz,HRR1321086
HRR1321086_r2.fq.gz,HRR1321086
HRR1320844_f1.fq.gz,HRR1320844
HRR1320844_r2.fq.gz,HRR1320844
HRR1320845_f1.fq.gz,HRR1320845
HRR1320845_r2.fq.gz,HRR1320845
HRR1321087_f1.fq.gz,HRR1321087
HRR1321087_r2.fq.gz,HRR1321087
HRR1320846_f1.fq.gz,HRR1320846
HRR1320846_r2.fq.gz,HRR1320846
HRR1321088_f1.fq.gz,HRR1321088
HRR1321088_r2.fq.gz,HRR1321088
HRR1320847_f1.fq.gz,HRR1320847
HRR1320847_r2.fq.gz,HRR1320847
HRR1321089_f1.fq.gz,HRR1321089
HRR1321089_r2.fq.gz,HRR1321089
HRR1320848_f1.fq.gz,HRR1320848
HRR1320848_r2.fq.gz,HRR1320848
HRR1321090_f1.fq.gz,HRR1321090
HRR1321090_r2.fq.gz,HRR1321090
HRR1320849_f1.fq.gz,HRR1320849
HRR1320849_r2.fq.gz,HRR1320849
HRR1321091_f1.fq.gz,HRR1321091
HRR1321091_r2.fq.gz,HRR1321091
HRR1320850_f1.fq.gz,HRR1320850
HRR1320850_r2.fq.gz,HRR1320850
HRR1321092_f1.fq.gz,HRR1321092
HRR1321092_r2.fq.gz,HRR1321092
HRR1320851_f1.fq.gz,HRR1320851
HRR1320851_r2.fq.gz,HRR1320851
HRR1321093_f1.fq.gz,HRR1321093
HRR1321093_r2.fq.gz,HRR1321093
HRR1320852_f1.fq.gz,HRR1320852
HRR1320852_r2.fq.gz,HRR1320852
HRR1321094_f1.fq.gz,HRR1321094
HRR1321094_r2.fq.gz,HRR1321094
HRR1320853_f1.fq.gz,HRR1320853
HRR1320853_r2.fq.gz,HRR1320853
HRR1321095_f1.fq.gz,HRR1321095
HRR1321095_r2.fq.gz,HRR1321095
HRR1320854_f1.fq.gz,HRR1320854
HRR1320854_r2.fq.gz,HRR1320854
HRR1321096_f1.fq.gz,HRR1321096
HRR1321096_r2.fq.gz,HRR1321096
HRR1320855_f1.fq.gz,HRR1320855
HRR1320855_r2.fq.gz,HRR1320855
HRR1321097_f1.fq.gz,HRR1321097
HRR1321097_r2.fq.gz,HRR1321097
HRR1320856_f1.fq.gz,HRR1320856
HRR1320856_r2.fq.gz,HRR1320856
HRR1321098_f1.fq.gz,HRR1321098
HRR1321098_r2.fq.gz,HRR1321098
HRR1320857_f1.fq.gz,HRR1320857
HRR1320857_r2.fq.gz,HRR1320857
HRR1321099_f1.fq.gz,HRR1321099
HRR1321099_r2.fq.gz,HRR1321099
HRR1320858_f1.fq.gz,HRR1320858
HRR1320858_r2.fq.gz,HRR1320858
HRR1321100_f1.fq.gz,HRR1321100
HRR1321100_r2.fq.gz,HRR1321100
HRR1320859_f1.fq.gz,HRR1320859
HRR1320859_r2.fq.gz,HRR1320859
HRR1321101_f1.fq.gz,HRR1321101
HRR1321101_r2.fq.gz,HRR1321101
HRR1320860_f1.fq.gz,HRR1320860
HRR1320860_r2.fq.gz,HRR1320860
HRR1321102_f1.fq.gz,HRR1321102
HRR1321102_r2.fq.gz,HRR1321102
HRR1320861_f1.fq.gz,HRR1320861
HRR1320861_r2.fq.gz,HRR1320861
HRR1321103_f1.fq.gz,HRR1321103
HRR1321103_r2.fq.gz,HRR1321103
HRR1320862_f1.fq.gz,HRR1320862
HRR1320862_r2.fq.gz,HRR1320862
HRR1321104_f1.fq.gz,HRR1321104
HRR1321104_r2.fq.gz,HRR1321104
HRR1320863_f1.fq.gz,HRR1320863
HRR1320863_r2.fq.gz,HRR1320863
HRR1321105_f1.fq.gz,HRR1321105
HRR1321105_r2.fq.gz,HRR1321105
HRR1320864_f1.fq.gz,HRR1320864
HRR1320864_r2.fq.gz,HRR1320864
HRR1321106_f1.fq.gz,HRR1321106
HRR1321106_r2.fq.gz,HRR1321106
HRR1320865_f1.fq.gz,HRR1320865
HRR1320865_r2.fq.gz,HRR1320865
HRR1321107_f1.fq.gz,HRR1321107
HRR1321107_r2.fq.gz,HRR1321107
HRR1320866_f1.fq.gz,HRR1320866
HRR1320866_r2.fq.gz,HRR1320866
HRR1321108_f1.fq.gz,HRR1321108
HRR1321108_r2.fq.gz,HRR1321108
HRR1320867_f1.fq.gz,HRR1320867
HRR1320867_r2.fq.gz,HRR1320867
HRR1321109_f1.fq.gz,HRR1321109
HRR1321109_r2.fq.gz,HRR1321109
HRR1320868_f1.fq.gz,HRR1320868
HRR1320868_r2.fq.gz,HRR1320868
HRR1321110_f1.fq.gz,HRR1321110
HRR1321110_r2.fq.gz,HRR1321110
HRR1320869_f1.fq.gz,HRR1320869
HRR1320869_r2.fq.gz,HRR1320869
HRR1321111_f1.fq.gz,HRR1321111
HRR1321111_r2.fq.gz,HRR1321111
HRR1320870_f1.fq.gz,HRR1320870
HRR1320870_r2.fq.gz,HRR1320870
HRR1321112_f1.fq.gz,HRR1321112
HRR1321112_r2.fq.gz,HRR1321112
HRR1320871_f1.fq.gz,HRR1320871
HRR1320871_r2.fq.gz,HRR1320871
HRR1321113_f1.fq.gz,HRR1321113
HRR1321113_r2.fq.gz,HRR1321113
HRR1320872_f1.fq.gz,HRR1320872
HRR1320872_r2.fq.gz,HRR1320872
HRR1321114_f1.fq.gz,HRR1321114
HRR1321114_r2.fq.gz,HRR1321114
HRR1320873_f1.fq.gz,HRR1320873
HRR1320873_r2.fq.gz,HRR1320873
HRR1321115_f1.fq.gz,HRR1321115
HRR1321115_r2.fq.gz,HRR1321115
HRR1320874_f1.fq.gz,HRR1320874
HRR1320874_r2.fq.gz,HRR1320874
HRR1321116_f1.fq.gz,HRR1321116
HRR1321116_r2.fq.gz,HRR1321116
HRR1320875_f1.fq.gz,HRR1320875
HRR1320875_r2.fq.gz,HRR1320875
HRR1321117_f1.fq.gz,HRR1321117
HRR1321117_r2.fq.gz,HRR1321117
HRR1320876_f1.fq.gz,HRR1320876
HRR1320876_r2.fq.gz,HRR1320876
HRR1321118_f1.fq.gz,HRR1321118
HRR1321118_r2.fq.gz,HRR1321118
HRR1320877_f1.fq.gz,HRR1320877
HRR1320877_r2.fq.gz,HRR1320877
HRR1321119_f1.fq.gz,HRR1321119
HRR1321119_r2.fq.gz,HRR1321119
HRR1320878_f1.fq.gz,HRR1320878
HRR1320878_r2.fq.gz,HRR1320878
HRR1321120_f1.fq.gz,HRR1321120
HRR1321120_r2.fq.gz,HRR1321120
HRR1320879_f1.fq.gz,HRR1320879
HRR1320879_r2.fq.gz,HRR1320879
HRR1321121_f1.fq.gz,HRR1321121
HRR1321121_r2.fq.gz,HRR1321121
HRR1320880_f1.fq.gz,HRR1320880
HRR1320880_r2.fq.gz,HRR1320880
HRR1321122_f1.fq.gz,HRR1321122
HRR1321122_r2.fq.gz,HRR1321122
HRR1320881_f1.fq.gz,HRR1320881
HRR1320881_r2.fq.gz,HRR1320881
HRR1321123_f1.fq.gz,HRR1321123
HRR1321123_r2.fq.gz,HRR1321123
HRR1320882_f1.fq.gz,HRR1320882
HRR1320882_r2.fq.gz,HRR1320882
HRR1321124_f1.fq.gz,HRR1321124
HRR1321124_r2.fq.gz,HRR1321124
HRR1320883_f1.fq.gz,HRR1320883
HRR1320883_r2.fq.gz,HRR1320883
HRR1321125_f1.fq.gz,HRR1321125
HRR1321125_r2.fq.gz,HRR1321125
HRR1320884_f1.fq.gz,HRR1320884
HRR1320884_r2.fq.gz,HRR1320884
HRR1321126_f1.fq.gz,HRR1321126
HRR1321126_r2.fq.gz,HRR1321126
HRR1320885_f1.fq.gz,HRR1320885
HRR1320885_r2.fq.gz,HRR1320885
HRR1321127_f1.fq.gz,HRR1321127
HRR1321127_r2.fq.gz,HRR1321127
HRR1320886_f1.fq.gz,HRR1320886
HRR1320886_r2.fq.gz,HRR1320886
HRR1321128_f1.fq.gz,HRR1321128
HRR1321128_r2.fq.gz,HRR1321128
HRR1320887_f1.fq.gz,HRR1320887
HRR1320887_r2.fq.gz,HRR1320887
HRR1321129_f1.fq.gz,HRR1321129
HRR1321129_r2.fq.gz,HRR1321129
HRR1320888_f1.fq.gz,HRR1320888
HRR1320888_r2.fq.gz,HRR1320888
HRR1321130_f1.fq.gz,HRR1321130
HRR1321130_r2.fq.gz,HRR1321130
HRR1320889_f1.fq.gz,HRR1320889
HRR1320889_r2.fq.gz,HRR1320889
HRR1321131_f1.fq.gz,HRR1321131
HRR1321131_r2.fq.gz,HRR1321131
HRR1320890_f1.fq.gz,HRR1320890
HRR1320890_r2.fq.gz,HRR1320890
HRR1321132_f1.fq.gz,HRR1321132
HRR1321132_r2.fq.gz,HRR1321132
HRR1320891_f1.fq.gz,HRR1320891
HRR1320891_r2.fq.gz,HRR1320891
HRR1321133_f1.fq.gz,HRR1321133
HRR1321133_r2.fq.gz,HRR1321133
HRR1320892_f1.fq.gz,HRR1320892
HRR1320892_r2.fq.gz,HRR1320892
HRR1321134_f1.fq.gz,HRR1321134
HRR1321134_r2.fq.gz,HRR1321134
HRR1320893_f1.fq.gz,HRR1320893
HRR1320893_r2.fq.gz,HRR1320893
HRR1321135_f1.fq.gz,HRR1321135
HRR1321135_r2.fq.gz,HRR1321135
HRR1320894_f1.fq.gz,HRR1320894
HRR1320894_r2.fq.gz,HRR1320894
HRR1321136_f1.fq.gz,HRR1321136
HRR1321136_r2.fq.gz,HRR1321136
HRR1320895_f1.fq.gz,HRR1320895
HRR1320895_r2.fq.gz,HRR1320895
HRR1321137_f1.fq.gz,HRR1321137
HRR1321137_r2.fq.gz,HRR1321137
HRR1320896_f1.fq.gz,HRR1320896
HRR1320896_r2.fq.gz,HRR1320896
HRR1321138_f1.fq.gz,HRR1321138
HRR1321138_r2.fq.gz,HRR1321138
HRR1320897_f1.fq.gz,HRR1320897
HRR1320897_r2.fq.gz,HRR1320897
HRR1321139_f1.fq.gz,HRR1321139
HRR1321139_r2.fq.gz,HRR1321139
HRR1320898_f1.fq.gz,HRR1320898
HRR1320898_r2.fq.gz,HRR1320898
HRR1321140_f1.fq.gz,HRR1321140
HRR1321140_r2.fq.gz,HRR1321140
HRR1320899_f1.fq.gz,HRR1320899
HRR1320899_r2.fq.gz,HRR1320899
HRR1321141_f1.fq.gz,HRR1321141
HRR1321141_r2.fq.gz,HRR1321141
HRR1320900_f1.fq.gz,HRR1320900
HRR1320900_r2.fq.gz,HRR1320900
HRR1321142_f1.fq.gz,HRR1321142
HRR1321142_r2.fq.gz,HRR1321142
HRR1320901_f1.fq.gz,HRR1320901
HRR1320901_r2.fq.gz,HRR1320901
HRR1321143_f1.fq.gz,HRR1321143
HRR1321143_r2.fq.gz,HRR1321143
HRR1320902_f1.fq.gz,HRR1320902
HRR1320902_r2.fq.gz,HRR1320902
HRR1321144_f1.fq.gz,HRR1321144
HRR1321144_r2.fq.gz,HRR1321144
HRR1320903_f1.fq.gz,HRR1320903
HRR1320903_r2.fq.gz,HRR1320903
HRR1321145_f1.fq.gz,HRR1321145
HRR1321145_r2.fq.gz,HRR1321145
HRR1320904_f1.fq.gz,HRR1320904
HRR1320904_r2.fq.gz,HRR1320904
HRR1321146_f1.fq.gz,HRR1321146
HRR1321146_r2.fq.gz,HRR1321146
HRR1320905_f1.fq.gz,HRR1320905
HRR1320905_r2.fq.gz,HRR1320905
HRR1321147_f1.fq.gz,HRR1321147
HRR1321147_r2.fq.gz,HRR1321147
HRR1320906_f1.fq.gz,HRR1320906
HRR1320906_r2.fq.gz,HRR1320906
HRR1321148_f1.fq.gz,HRR1321148
HRR1321148_r2.fq.gz,HRR1321148
HRR1320907_f1.fq.gz,HRR1320907
HRR1320907_r2.fq.gz,HRR1320907
HRR1321149_f1.fq.gz,HRR1321149
HRR1321149_r2.fq.gz,HRR1321149
HRR1320908_f1.fq.gz,HRR1320908
HRR1320908_r2.fq.gz,HRR1320908
HRR1321150_f1.fq.gz,HRR1321150
HRR1321150_r2.fq.gz,HRR1321150
HRR1320909_f1.fq.gz,HRR1320909
HRR1320909_r2.fq.gz,HRR1320909
HRR1321151_f1.fq.gz,HRR1321151
HRR1321151_r2.fq.gz,HRR1321151
HRR1320910_f1.fq.gz,HRR1320910
HRR1320910_r2.fq.gz,HRR1320910
HRR1321152_f1.fq.gz,HRR1321152
HRR1321152_r2.fq.gz,HRR1321152
HRR1320911_f1.fq.gz,HRR1320911
HRR1320911_r2.fq.gz,HRR1320911
HRR1321153_f1.fq.gz,HRR1321153
HRR1321153_r2.fq.gz,HRR1321153
HRR1320912_f1.fq.gz,HRR1320912
HRR1320912_r2.fq.gz,HRR1320912
HRR1321154_f1.fq.gz,HRR1321154
HRR1321154_r2.fq.gz,HRR1321154
HRR1320913_f1.fq.gz,HRR1320913
HRR1320913_r2.fq.gz,HRR1320913
HRR1321155_f1.fq.gz,HRR1321155
HRR1321155_r2.fq.gz,HRR1321155
HRR1320914_f1.fq.gz,HRR1320914
HRR1320914_r2.fq.gz,HRR1320914
HRR1321156_f1.fq.gz,HRR1321156
HRR1321156_r2.fq.gz,HRR1321156
HRR1320915_f1.fq.gz,HRR1320915
HRR1320915_r2.fq.gz,HRR1320915
HRR1321157_f1.fq.gz,HRR1321157
HRR1321157_r2.fq.gz,HRR1321157
HRR1320916_f1.fq.gz,HRR1320916
HRR1320916_r2.fq.gz,HRR1320916
HRR1321158_f1.fq.gz,HRR1321158
HRR1321158_r2.fq.gz,HRR1321158
HRR1320917_f1.fq.gz,HRR1320917
HRR1320917_r2.fq.gz,HRR1320917
HRR1321159_f1.fq.gz,HRR1321159
HRR1321159_r2.fq.gz,HRR1321159
HRR1320918_f1.fq.gz,HRR1320918
HRR1320918_r2.fq.gz,HRR1320918
HRR1321160_f1.fq.gz,HRR1321160
HRR1321160_r2.fq.gz,HRR1321160
HRR1320919_f1.fq.gz,HRR1320919
HRR1320919_r2.fq.gz,HRR1320919
HRR1321161_f1.fq.gz,HRR1321161
HRR1321161_r2.fq.gz,HRR1321161
HRR1320920_f1.fq.gz,HRR1320920
HRR1320920_r2.fq.gz,HRR1320920
HRR1321162_f1.fq.gz,HRR1321162
HRR1321162_r2.fq.gz,HRR1321162
HRR1320921_f1.fq.gz,HRR1320921
HRR1320921_r2.fq.gz,HRR1320921
HRR1321163_f1.fq.gz,HRR1321163
HRR1321163_r2.fq.gz,HRR1321163
HRR1320922_f1.fq.gz,HRR1320922
HRR1320922_r2.fq.gz,HRR1320922
HRR1321164_f1.fq.gz,HRR1321164
HRR1321164_r2.fq.gz,HRR1321164
HRR1320923_f1.fq.gz,HRR1320923
HRR1320923_r2.fq.gz,HRR1320923
HRR1321165_f1.fq.gz,HRR1321165
HRR1321165_r2.fq.gz,HRR1321165
HRR1320924_f1.fq.gz,HRR1320924
HRR1320924_r2.fq.gz,HRR1320924
HRR1321166_f1.fq.gz,HRR1321166
HRR1321166_r2.fq.gz,HRR1321166
HRR1320925_f1.fq.gz,HRR1320925
HRR1320925_r2.fq.gz,HRR1320925
HRR1321167_f1.fq.gz,HRR1321167
HRR1321167_r2.fq.gz,HRR1321167
HRR1320926_f1.fq.gz,HRR1320926
HRR1320926_r2.fq.gz,HRR1320926
HRR1321168_f1.fq.gz,HRR1321168
HRR1321168_r2.fq.gz,HRR1321168
HRR1320927_f1.fq.gz,HRR1320927
HRR1320927_r2.fq.gz,HRR1320927
HRR1321169_f1.fq.gz,HRR1321169
HRR1321169_r2.fq.gz,HRR1321169
HRR1320928_f1.fq.gz,HRR1320928
HRR1320928_r2.fq.gz,HRR1320928
HRR1321170_f1.fq.gz,HRR1321170
HRR1321170_r2.fq.gz,HRR1321170
HRR1320929_f1.fq.gz,HRR1320929
HRR1320929_r2.fq.gz,HRR1320929
HRR1321171_f1.fq.gz,HRR1321171
HRR1321171_r2.fq.gz,HRR1321171
HRR1320930_f1.fq.gz,HRR1320930
HRR1320930_r2.fq.gz,HRR1320930
HRR1321172_f1.fq.gz,HRR1321172
HRR1321172_r2.fq.gz,HRR1321172
HRR1320931_f1.fq.gz,HRR1320931
HRR1320931_r2.fq.gz,HRR1320931
HRR1321173_f1.fq.gz,HRR1321173
HRR1321173_r2.fq.gz,HRR1321173
HRR1320932_f1.fq.gz,HRR1320932
HRR1320932_r2.fq.gz,HRR1320932
HRR1321174_f1.fq.gz,HRR1321174
HRR1321174_r2.fq.gz,HRR1321174
HRR1320933_f1.fq.gz,HRR1320933
HRR1320933_r2.fq.gz,HRR1320933
HRR1321175_f1.fq.gz,HRR1321175
HRR1321175_r2.fq.gz,HRR1321175
HRR1320934_f1.fq.gz,HRR1320934
HRR1320934_r2.fq.gz,HRR1320934
HRR1321176_f1.fq.gz,HRR1321176
HRR1321176_r2.fq.gz,HRR1321176
HRR1320935_f1.fq.gz,HRR1320935
HRR1320935_r2.fq.gz,HRR1320935
HRR1321177_f1.fq.gz,HRR1321177
HRR1321177_r2.fq.gz,HRR1321177
HRR1320936_f1.fq.gz,HRR1320936
HRR1320936_r2.fq.gz,HRR1320936
HRR1321178_f1.fq.gz,HRR1321178
HRR1321178_r2.fq.gz,HRR1321178
