study_accession,individual_accession,sample_accession,experiment_accession,run_accession,file_name,file_path,file_format,strategy,T1_id,semantic_format,size,platform,data_level,individual_name,sample_name
HRA000071,HRI023942,HRS023942,HRX024312,HRR025244,HRR025244_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025244_r2.fq.gz,fastq.gz,WES,HRR025244_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025244_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23942,T_CGGA_P615
HRA000071,HRI023943,HRS023943,HRX024313,HRR025245,HRR025245_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025245_f1.fq.gz,fastq.gz,WES,HRR025245_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025245_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23943,T_CGGA_P619
HRA000071,HRI023943,HRS023943,HRX024313,HRR025245,HRR025245_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025245_r2.fq.gz,fastq.gz,WES,HRR025245_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025245_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23943,T_CGGA_P619
HRA000071,HRI023944,HRS023944,HRX024314,HRR025246,HRR025246_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025246_f1.fq.gz,fastq.gz,WES,HRR025246_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025246_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23944,T_CGGA_P623
HRA000071,HRI023944,HRS023944,HRX024314,HRR025246,HRR025246_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025246_r2.fq.gz,fastq.gz,WES,HRR025246_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025246_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23944,T_CGGA_P623
HRA000071,HRI023945,HRS023945,HRX024315,HRR025247,HRR025247_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025247_f1.fq.gz,fastq.gz,WES,HRR025247_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025247_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23945,T_CGGA_P625
HRA000071,HRI023945,HRS023945,HRX024315,HRR025247,HRR025247_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025247_r2.fq.gz,fastq.gz,WES,HRR025247_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025247_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23945,T_CGGA_P625
HRA000071,HRI023946,HRS023946,HRX024316,HRR025248,HRR025248_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025248_f1.fq.gz,fastq.gz,WES,HRR025248_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025248_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23946,T_CGGA_P633
HRA000071,HRI023946,HRS023946,HRX024316,HRR025248,HRR025248_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025248_r2.fq.gz,fastq.gz,WES,HRR025248_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025248_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23946,T_CGGA_P633
HRA000071,HRI023947,HRS023947,HRX024317,HRR025249,HRR025249_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025249_f1.fq.gz,fastq.gz,WES,HRR025249_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025249_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23947,T_CGGA_P83
HRA000071,HRI023947,HRS023947,HRX024317,HRR025249,HRR025249_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025249_r2.fq.gz,fastq.gz,WES,HRR025249_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025249_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23947,T_CGGA_P83
HRA000071,HRI023948,HRS023948,HRX024318,HRR025250,HRR025250_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025250_f1.fq.gz,fastq.gz,WES,HRR025250_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025250_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23948,T_CGGA_P84
HRA000071,HRI023948,HRS023948,HRX024318,HRR025250,HRR025250_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025250_r2.fq.gz,fastq.gz,WES,HRR025250_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025250_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23948,T_CGGA_P84
HRA000071,HRI023949,HRS023949,HRX024319,HRR025251,HRR025251_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025251_f1.fq.gz,fastq.gz,WES,HRR025251_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025251_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23949,T_CGGA_P86
HRA000071,HRI023949,HRS023949,HRX024319,HRR025251,HRR025251_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025251_r2.fq.gz,fastq.gz,WES,HRR025251_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025251_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23949,T_CGGA_P86
HRA000071,HRI023950,HRS023950,HRX024320,HRR025252,HRR025252_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025252_f1.fq.gz,fastq.gz,WES,HRR025252_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025252_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23950,T_CGGA_P87
HRA000071,HRI023950,HRS023950,HRX024320,HRR025252,HRR025252_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025252_r2.fq.gz,fastq.gz,WES,HRR025252_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025252_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23950,T_CGGA_P87
HRA000071,HRI023951,HRS023951,HRX024321,HRR025253,HRR025253_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025253_f1.fq.gz,fastq.gz,WES,HRR025253_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025253_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23951,T_CGGA_P89
HRA000071,HRI023951,HRS023951,HRX024321,HRR025253,HRR025253_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025253_r2.fq.gz,fastq.gz,WES,HRR025253_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025253_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23951,T_CGGA_P89
HRA000071,HRI023952,HRS023952,HRX024322,HRR025254,HRR025254_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025254_f1.fq.gz,fastq.gz,WES,HRR025254_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025254_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23952,T_CGGA_P90
HRA000071,HRI023952,HRS023952,HRX024322,HRR025254,HRR025254_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025254_r2.fq.gz,fastq.gz,WES,HRR025254_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025254_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23952,T_CGGA_P90
HRA000071,HRI023953,HRS023953,HRX024323,HRR025255,HRR025255_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025255_f1.fq.gz,fastq.gz,WES,HRR025255_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025255_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23953,T_CGGA_P95
HRA000071,HRI023953,HRS023953,HRX024323,HRR025255,HRR025255_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025255_r2.fq.gz,fastq.gz,WES,HRR025255_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025255_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23953,T_CGGA_P95
HRA000071,HRI023954,HRS023954,HRX024324,HRR025256,HRR025256_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025256_f1.fq.gz,fastq.gz,WES,HRR025256_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025256_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23954,T_CGGA_P99
HRA000071,HRI023954,HRS023954,HRX024324,HRR025256,HRR025256_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000071/HRR025256_r2.fq.gz,fastq.gz,WES,HRR025256_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000071/HRR025256_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 4000,1,INDIVIDUAL_HRA000071_23954,T_CGGA_P99
HRA000073,HRI023972,HRS023972,HRX024398,HRR025534,HRR025534_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025534/HRR025534_f1.fq.gz,fastq.gz,bulk_RNA,HRR025534_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025534/HRR025534_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1001,CGGA_1001
HRA000073,HRI023972,HRS023972,HRX024398,HRR025534,HRR025534_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025534/HRR025534_r2.fq.gz,fastq.gz,bulk_RNA,HRR025534_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025534/HRR025534_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1001,CGGA_1001
HRA000073,HRI023973,HRS023973,HRX024399,HRR025535,HRR025535_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025535/HRR025535_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025535_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025535/HRR025535_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1004,CGGA_1004
HRA000073,HRI023973,HRS023973,HRX024399,HRR025535,HRR025535_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025535/HRR025535_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025535_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025535/HRR025535_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1004,CGGA_1004
HRA000073,HRI023974,HRS023974,HRX024400,HRR025536,HRR025536_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025536/HRR025536_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025536_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025536/HRR025536_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1005,CGGA_1005
HRA000073,HRI023974,HRS023974,HRX024400,HRR025536,HRR025536_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025536/HRR025536_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025536_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025536/HRR025536_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1005,CGGA_1005
HRA000073,HRI023975,HRS023975,HRX024401,HRR025537,HRR025537_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025537/HRR025537_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025537_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025537/HRR025537_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1006,CGGA_1006
HRA000073,HRI023975,HRS023975,HRX024401,HRR025537,HRR025537_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025537/HRR025537_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025537_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025537/HRR025537_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1006,CGGA_1006
HRA000073,HRI023976,HRS023976,HRX024402,HRR025538,HRR025538_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025538/HRR025538_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025538_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025538/HRR025538_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1007,CGGA_1007
HRA000073,HRI023976,HRS023976,HRX024402,HRR025538,HRR025538_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025538/HRR025538_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025538_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025538/HRR025538_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1007,CGGA_1007
HRA000073,HRI023977,HRS023977,HRX024403,HRR025539,HRR025539_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025539/HRR025539_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025539_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025539/HRR025539_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1008,CGGA_1008
HRA000073,HRI023977,HRS023977,HRX024403,HRR025539,HRR025539_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025539/HRR025539_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025539_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025539/HRR025539_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1008,CGGA_1008
HRA000073,HRI023978,HRS023978,HRX024404,HRR025540,HRR025540_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025540/HRR025540_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025540_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025540/HRR025540_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1011,CGGA_1011
HRA000073,HRI023978,HRS023978,HRX024404,HRR025540,HRR025540_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025540/HRR025540_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025540_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025540/HRR025540_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1011,CGGA_1011
HRA000073,HRI023979,HRS023979,HRX024405,HRR025541,HRR025541_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025541/HRR025541_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025541_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025541/HRR025541_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1013,CGGA_1013
HRA000073,HRI023979,HRS023979,HRX024405,HRR025541,HRR025541_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025541/HRR025541_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025541_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025541/HRR025541_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1013,CGGA_1013
HRA000073,HRI023980,HRS023980,HRX024406,HRR025542,HRR025542_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025542/HRR025542_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025542_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025542/HRR025542_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1015,CGGA_1015
HRA000073,HRI023980,HRS023980,HRX024406,HRR025542,HRR025542_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025542/HRR025542_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025542_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025542/HRR025542_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1015,CGGA_1015
HRA000073,HRI023981,HRS023981,HRX024407,HRR025543,HRR025543_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025543/HRR025543_f1.fq.gz,fastq.gz,bulk_RNA,HRR025543_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025543/HRR025543_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1019,CGGA_1019
HRA000073,HRI023981,HRS023981,HRX024407,HRR025543,HRR025543_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025543/HRR025543_r2.fq.gz,fastq.gz,bulk_RNA,HRR025543_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025543/HRR025543_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1019,CGGA_1019
HRA000073,HRI023982,HRS023982,HRX024408,HRR025544,HRR025544_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025544/HRR025544_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025544_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025544/HRR025544_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1020,CGGA_1020
HRA000073,HRI023982,HRS023982,HRX024408,HRR025544,HRR025544_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025544/HRR025544_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025544_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025544/HRR025544_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1020,CGGA_1020
HRA000073,HRI023983,HRS023983,HRX024409,HRR025545,HRR025545_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025545/HRR025545_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025545_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025545/HRR025545_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1022,CGGA_1022
HRA000073,HRI023983,HRS023983,HRX024409,HRR025545,HRR025545_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025545/HRR025545_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025545_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025545/HRR025545_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1022,CGGA_1022
HRA000073,HRI023984,HRS023984,HRX024410,HRR025546,HRR025546_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025546/HRR025546_f1.fq.gz,fastq.gz,bulk_RNA,HRR025546_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025546/HRR025546_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1023,CGGA_1023
HRA000073,HRI023984,HRS023984,HRX024410,HRR025546,HRR025546_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025546/HRR025546_r2.fq.gz,fastq.gz,bulk_RNA,HRR025546_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025546/HRR025546_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1023,CGGA_1023
HRA000073,HRI023985,HRS023985,HRX024411,HRR025547,HRR025547_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025547/HRR025547_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025547_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025547/HRR025547_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1024,CGGA_1024
HRA000073,HRI023985,HRS023985,HRX024411,HRR025547,HRR025547_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025547/HRR025547_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025547_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025547/HRR025547_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1024,CGGA_1024
HRA000073,HRI023986,HRS023986,HRX024412,HRR025548,HRR025548_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025548/HRR025548_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025548_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025548/HRR025548_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1026,CGGA_1026
HRA000073,HRI023986,HRS023986,HRX024412,HRR025548,HRR025548_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025548/HRR025548_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025548_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025548/HRR025548_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1026,CGGA_1026
HRA000073,HRI023987,HRS023987,HRX024413,HRR025549,HRR025549_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025549/HRR025549_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025549_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025549/HRR025549_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1027,CGGA_1027
HRA000073,HRI023987,HRS023987,HRX024413,HRR025549,HRR025549_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025549/HRR025549_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025549_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025549/HRR025549_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1027,CGGA_1027
HRA000073,HRI023988,HRS023988,HRX024414,HRR025550,HRR025550_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025550/HRR025550_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025550_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025550/HRR025550_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1031,CGGA_1031
HRA000073,HRI023988,HRS023988,HRX024414,HRR025550,HRR025550_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025550/HRR025550_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025550_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025550/HRR025550_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1031,CGGA_1031
HRA000073,HRI023989,HRS023989,HRX024415,HRR025551,HRR025551_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025551/HRR025551_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025551_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025551/HRR025551_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1034,CGGA_1034
HRA000073,HRI023989,HRS023989,HRX024415,HRR025551,HRR025551_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025551/HRR025551_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025551_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025551/HRR025551_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1034,CGGA_1034
HRA000073,HRI023990,HRS023990,HRX024416,HRR025552,HRR025552_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025552/HRR025552_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025552_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025552/HRR025552_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1035,CGGA_1035
HRA000073,HRI023990,HRS023990,HRX024416,HRR025552,HRR025552_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025552/HRR025552_r2.fastq.gz,fastq.gz,bulk_RNA,HRR025552_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025552/HRR025552_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina HiSeq 2000,1,CGGA_1035,CGGA_1035
HRA000073,HRI023991,HRS023991,HRX024417,HRR025553,HRR025553_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA000073/HRR025553/HRR025553_f1.fastq.gz,fastq.gz,bulk_RNA,HRR025553_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000073/HRR025553/HRR025553_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina HiSeq 2000,1,CGGA_1039,CGGA_1039
