t2_id,modal
HRR067386.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067386.BQSR.bam.bai,WGS
HRR067387.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067387.BQSR.bam,WGS
HRR067387.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067387.BQSR.bam.bai,WGS
HRR067388.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067388.BQSR.bam,WGS
HRR067388.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067388.BQSR.bam.bai,WGS
HRR067389.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067389.BQSR.bam,WGS
HRR067389.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067389.BQSR.bam.bai,WGS
HRR067390.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067390.BQSR.bam,WGS
HRR067390.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067390.BQSR.bam.bai,WGS
HRR067391.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067391.BQSR.bam,WGS
HRR067391.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067391.BQSR.bam.bai,WGS
HRR067392.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067392.BQSR.bam,WGS
HRR067392.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067392.BQSR.bam.bai,WGS
HRR067393.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067393.BQSR.bam,WGS
HRR067393.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067393.BQSR.bam.bai,WGS
HRR067394.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067394.BQSR.bam,WGS
HRR067394.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067394.BQSR.bam.bai,WGS
HRR067395.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067395.BQSR.bam,WGS
HRR067395.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067395.BQSR.bam.bai,WGS
HRR067396.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067396.BQSR.bam,WGS
HRR067396.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067396.BQSR.bam.bai,WGS
HRR067397.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067397.BQSR.bam,WGS
HRR067397.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067397.BQSR.bam.bai,WGS
HRR067398.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067398.BQSR.bam,WGS
HRR067398.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067398.BQSR.bam.bai,WGS
HRR067399.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067399.BQSR.bam,WGS
HRR067399.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067399.BQSR.bam.bai,WGS
HRR067400.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067400.BQSR.bam,WGS
HRR067400.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067400.BQSR.bam.bai,WGS
HRR067401.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067401.BQSR.bam,WGS
HRR067401.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067401.BQSR.bam.bai,WGS
HRR067402.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067402.BQSR.bam,WGS
HRR067402.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067402.BQSR.bam.bai,WGS
HRR067403.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067403.BQSR.bam,WGS
HRR067403.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067403.BQSR.bam.bai,WGS
HRR067404.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067404.BQSR.bam,WGS
HRR067404.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067404.BQSR.bam.bai,WGS
HRR067405.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067405.BQSR.bam,WGS
HRR067405.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067405.BQSR.bam.bai,WGS
HRR067406.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067406.BQSR.bam,WGS
HRR067406.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067406.BQSR.bam.bai,WGS
HRR067407.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067407.BQSR.bam,WGS
HRR067407.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067407.BQSR.bam.bai,WGS
HRR067408.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067408.BQSR.bam,WGS
HRR067408.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067408.BQSR.bam.bai,WGS
HRR067409.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067409.BQSR.bam,WGS
HRR067409.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067409.BQSR.bam.bai,WGS
HRR067410.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067410.BQSR.bam,WGS
HRR067410.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067410.BQSR.bam.bai,WGS
HRR067411.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067411.BQSR.bam,WGS
HRR067411.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067411.BQSR.bam.bai,WGS
HRR067412.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067412.BQSR.bam,WGS
HRR067412.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067412.BQSR.bam.bai,WGS
HRR067413.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067413.BQSR.bam,WGS
HRR067413.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067413.BQSR.bam.bai,WGS
HRR067414.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067414.BQSR.bam,WGS
HRR067414.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067414.BQSR.bam.bai,WGS
HRR067415.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067415.BQSR.bam,WGS
HRR067415.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067415.BQSR.bam.bai,WGS
HRR067416.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067416.BQSR.bam,WGS
HRR067416.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067416.BQSR.bam.bai,WGS
HRR067417.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067417.BQSR.bam,WGS
HRR067417.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067417.BQSR.bam.bai,WGS
