T1_id,sample_accession
HRR1756803_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756803/HRR1756803_r2.fq.gz,HRS1236170
HRR1756804_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756804/HRR1756804_f1.fq.gz,HRS1236171
HRR1756804_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756804/HRR1756804_r2.fq.gz,HRS1236171
HRR1756805_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756805/HRR1756805_f1.fq.gz,HRS1236172
HRR1756805_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756805/HRR1756805_r2.fq.gz,HRS1236172
HRR1756806_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756806/HRR1756806_f1.fq.gz,HRS1236173
HRR1756806_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756806/HRR1756806_r2.fq.gz,HRS1236173
HRR1756807_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756807/HRR1756807_f1.fq.gz,HRS1236174
HRR1756807_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756807/HRR1756807_r2.fq.gz,HRS1236174
HRR1756808_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756808/HRR1756808_f1.fq.gz,HRS1236175
HRR1756808_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756808/HRR1756808_r2.fq.gz,HRS1236175
HRR1756809_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756809/HRR1756809_f1.fq.gz,HRS1236176
HRR1756809_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756809/HRR1756809_r2.fq.gz,HRS1236176
HRR1756810_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756810/HRR1756810_f1.fq.gz,HRS1236177
HRR1756810_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756810/HRR1756810_r2.fq.gz,HRS1236177
HRR1756811_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756811/HRR1756811_f1.fq.gz,HRS1236178
HRR1756811_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756811/HRR1756811_r2.fq.gz,HRS1236178
HRR1756812_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756812/HRR1756812_f1.fq.gz,HRS1236179
HRR1756812_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756812/HRR1756812_r2.fq.gz,HRS1236179
HRR1756813_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756813/HRR1756813_f1.fq.gz,HRS1236180
HRR1756813_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756813/HRR1756813_r2.fq.gz,HRS1236180
HRR1756814_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756814/HRR1756814_f1.fq.gz,HRS1236181
HRR1756814_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756814/HRR1756814_r2.fq.gz,HRS1236181
HRR1756815_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756815/HRR1756815_f1.fq.gz,HRS1236182
HRR1756815_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756815/HRR1756815_r2.fq.gz,HRS1236182
HRR1756816_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756816/HRR1756816_f1.fq.gz,HRS1236183
HRR1756816_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756816/HRR1756816_r2.fq.gz,HRS1236183
HRR1756817_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756817/HRR1756817_f1.fq.gz,HRS1236184
HRR1756817_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756817/HRR1756817_r2.fq.gz,HRS1236184
HRR1756818_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756818/HRR1756818_f1.fq.gz,HRS1236185
HRR1756818_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756818/HRR1756818_r2.fq.gz,HRS1236185
HRR1756819_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756819/HRR1756819_f1.fq.gz,HRS1236186
HRR1756819_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756819/HRR1756819_r2.fq.gz,HRS1236186
HRR1756820_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756820/HRR1756820_f1.fq.gz,HRS1236187
HRR1756820_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756820/HRR1756820_r2.fq.gz,HRS1236187
HRR1756821_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756821/HRR1756821_f1.fq.gz,HRS1236188
HRR1756821_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756821/HRR1756821_r2.fq.gz,HRS1236188
HRR1756822_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756822/HRR1756822_f1.fq.gz,HRS1236189
HRR1756822_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756822/HRR1756822_r2.fq.gz,HRS1236189
HRR1756823_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756823/HRR1756823_f1.fq.gz,HRS1236190
HRR1756823_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756823/HRR1756823_r2.fq.gz,HRS1236190
HRR1756824_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756824/HRR1756824_f1.fq.gz,HRS1236191
HRR1756824_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756824/HRR1756824_r2.fq.gz,HRS1236191
HRR1756825_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756825/HRR1756825_f1.fq.gz,HRS1236192
HRR1756825_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756825/HRR1756825_r2.fq.gz,HRS1236192
HRR1756826_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756826/HRR1756826_f1.fq.gz,HRS1236193
HRR1756826_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756826/HRR1756826_r2.fq.gz,HRS1236193
HRR1756827_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756827/HRR1756827_f1.fq.gz,HRS1236194
HRR1756827_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756827/HRR1756827_r2.fq.gz,HRS1236194
HRR1756828_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756828/HRR1756828_f1.fq.gz,HRS1236195
HRR1756828_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756828/HRR1756828_r2.fq.gz,HRS1236195
HRR1756829_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756829/HRR1756829_f1.fq.gz,HRS1236196
HRR1756829_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756829/HRR1756829_r2.fq.gz,HRS1236196
HRR1756830_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756830/HRR1756830_f1.fq.gz,HRS1236197
HRR1756830_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756830/HRR1756830_r2.fq.gz,HRS1236197
HRR1756831_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756831/HRR1756831_f1.fq.gz,HRS1236198
HRR1756831_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756831/HRR1756831_r2.fq.gz,HRS1236198
HRR1756832_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756832/HRR1756832_f1.fq.gz,HRS1236199
HRR1756832_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756832/HRR1756832_r2.fq.gz,HRS1236199
HRR1756833_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756833/HRR1756833_f1.fq.gz,HRS1236200
HRR1756833_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756833/HRR1756833_r2.fq.gz,HRS1236200
HRR1756834_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756834/HRR1756834_f1.fq.gz,HRS1236201
HRR1756834_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756834/HRR1756834_r2.fq.gz,HRS1236201
HRR1756835_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756835/HRR1756835_f1.fq.gz,HRS1236202
HRR1756835_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756835/HRR1756835_r2.fq.gz,HRS1236202
HRR1756836_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756836/HRR1756836_f1.fq.gz,HRS1236203
HRR1756836_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756836/HRR1756836_r2.fq.gz,HRS1236203
HRR1756837_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756837/HRR1756837_f1.fq.gz,HRS1236204
HRR1756837_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756837/HRR1756837_r2.fq.gz,HRS1236204
HRR1756838_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756838/HRR1756838_f1.fq.gz,HRS1236205
HRR1756838_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756838/HRR1756838_r2.fq.gz,HRS1236205
HRR1756839_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756839/HRR1756839_f1.fq.gz,HRS1236206
HRR1756839_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756839/HRR1756839_r2.fq.gz,HRS1236206
HRR1756840_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756840/HRR1756840_f1.fq.gz,HRS1236207
HRR1756840_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756840/HRR1756840_r2.fq.gz,HRS1236207
HRR1756841_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756841/HRR1756841_f1.fq.gz,HRS1236208
HRR1756841_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756841/HRR1756841_r2.fq.gz,HRS1236208
HRR1756842_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756842/HRR1756842_f1.fq.gz,HRS1236209
HRR1756842_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756842/HRR1756842_r2.fq.gz,HRS1236209
HRR1756843_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756843/HRR1756843_f1.fq.gz,HRS1236210
HRR1756843_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756843/HRR1756843_r2.fq.gz,HRS1236210
HRR1756844_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756844/HRR1756844_f1.fq.gz,HRS1236211
HRR1756844_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756844/HRR1756844_r2.fq.gz,HRS1236211
HRR1756845_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756845/HRR1756845_f1.fq.gz,HRS1236212
HRR1756845_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756845/HRR1756845_r2.fq.gz,HRS1236212
HRR1756846_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756846/HRR1756846_f1.fq.gz,HRS1236213
HRR1756846_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756846/HRR1756846_r2.fq.gz,HRS1236213
HRR1756847_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756847/HRR1756847_f1.fq.gz,HRS1236214
HRR1756847_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756847/HRR1756847_r2.fq.gz,HRS1236214
HRR1756848_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756848/HRR1756848_f1.fq.gz,HRS1236217
HRR1756848_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756848/HRR1756848_r2.fq.gz,HRS1236217
HRR1756849_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756849/HRR1756849_f1.fq.gz,HRS1236218
HRR1756849_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756849/HRR1756849_r2.fq.gz,HRS1236218
HRR1756850_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756850/HRR1756850_f1.fq.gz,HRS1236219
HRR1756850_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756850/HRR1756850_r2.fq.gz,HRS1236219
HRR1756851_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756851/HRR1756851_f1.fq.gz,HRS1236220
HRR1756851_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756851/HRR1756851_r2.fq.gz,HRS1236220
HRR1756852_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756852/HRR1756852_f1.fq.gz,HRS1236221
HRR1756852_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756852/HRR1756852_r2.fq.gz,HRS1236221
HRR1756853_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756853/HRR1756853_f1.fq.gz,HRS1236222
HRR1756853_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756853/HRR1756853_r2.fq.gz,HRS1236222
HRR1756854_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756854/HRR1756854_f1.fq.gz,HRS1236223
HRR1756854_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756854/HRR1756854_r2.fq.gz,HRS1236223
HRR1756855_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756855/HRR1756855_f1.fq.gz,HRS1236224
HRR1756855_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756855/HRR1756855_r2.fq.gz,HRS1236224
HRR1756856_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756856/HRR1756856_f1.fq.gz,HRS1236225
HRR1756856_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756856/HRR1756856_r2.fq.gz,HRS1236225
HRR1756857_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756857/HRR1756857_f1.fq.gz,HRS1236226
HRR1756857_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756857/HRR1756857_r2.fq.gz,HRS1236226
HRR1756858_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756858/HRR1756858_f1.fq.gz,HRS1236227
HRR1756858_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756858/HRR1756858_r2.fq.gz,HRS1236227
HRR1756859_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756859/HRR1756859_f1.fq.gz,HRS1236228
HRR1756859_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756859/HRR1756859_r2.fq.gz,HRS1236228
HRR1756860_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756860/HRR1756860_f1.fq.gz,HRS1236229
HRR1756860_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756860/HRR1756860_r2.fq.gz,HRS1236229
HRR1756861_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756861/HRR1756861_f1.fq.gz,HRS1236230
HRR1756861_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756861/HRR1756861_r2.fq.gz,HRS1236230
HRR1756862_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756862/HRR1756862_f1.fq.gz,HRS1236231
HRR1756862_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756862/HRR1756862_r2.fq.gz,HRS1236231
HRR1756863_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756863/HRR1756863_f1.fq.gz,HRS1236232
HRR1756863_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756863/HRR1756863_r2.fq.gz,HRS1236232
HRR1756864_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756864/HRR1756864_f1.fq.gz,HRS1236233
HRR1756864_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756864/HRR1756864_r2.fq.gz,HRS1236233
HRR1756865_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756865/HRR1756865_f1.fq.gz,HRS1236234
HRR1756865_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756865/HRR1756865_r2.fq.gz,HRS1236234
HRR1756866_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756866/HRR1756866_f1.fq.gz,HRS1236235
HRR1756866_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756866/HRR1756866_r2.fq.gz,HRS1236235
HRR1756867_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756867/HRR1756867_f1.fq.gz,HRS1236236
HRR1756867_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756867/HRR1756867_r2.fq.gz,HRS1236236
HRR1756868_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756868/HRR1756868_f1.fq.gz,HRS1236237
HRR1756868_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756868/HRR1756868_r2.fq.gz,HRS1236237
HRR1756869_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756869/HRR1756869_f1.fq.gz,HRS1236238
HRR1756869_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756869/HRR1756869_r2.fq.gz,HRS1236238
HRR1756870_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756870/HRR1756870_f1.fq.gz,HRS1236239
HRR1756870_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756870/HRR1756870_r2.fq.gz,HRS1236239
HRR1756871_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756871/HRR1756871_f1.fq.gz,HRS1236240
HRR1756871_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756871/HRR1756871_r2.fq.gz,HRS1236240
HRR1756872_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756872/HRR1756872_f1.fq.gz,HRS1236241
HRR1756872_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756872/HRR1756872_r2.fq.gz,HRS1236241
HRR1756873_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756873/HRR1756873_f1.fq.gz,HRS1236242
HRR1756873_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756873/HRR1756873_r2.fq.gz,HRS1236242
HRR1756874_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756874/HRR1756874_f1.fq.gz,HRS1236243
HRR1756874_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756874/HRR1756874_r2.fq.gz,HRS1236243
HRR1756875_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756875/HRR1756875_f1.fq.gz,HRS1236244
HRR1756875_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756875/HRR1756875_r2.fq.gz,HRS1236244
HRR1756876_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756876/HRR1756876_f1.fq.gz,HRS1236245
HRR1756876_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756876/HRR1756876_r2.fq.gz,HRS1236245
HRR1756877_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756877/HRR1756877_f1.fq.gz,HRS1236246
HRR1756877_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756877/HRR1756877_r2.fq.gz,HRS1236246
HRR1756878_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756878/HRR1756878_f1.fq.gz,HRS1236247
HRR1756878_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756878/HRR1756878_r2.fq.gz,HRS1236247
HRR1756879_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756879/HRR1756879_f1.fq.gz,HRS1236248
HRR1756879_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756879/HRR1756879_r2.fq.gz,HRS1236248
HRR1756880_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756880/HRR1756880_f1.fq.gz,HRS1236249
HRR1756880_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756880/HRR1756880_r2.fq.gz,HRS1236249
HRR1756881_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756881/HRR1756881_f1.fq.gz,HRS1236250
HRR1756881_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756881/HRR1756881_r2.fq.gz,HRS1236250
HRR1756882_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756882/HRR1756882_f1.fq.gz,HRS1236251
HRR1756882_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756882/HRR1756882_r2.fq.gz,HRS1236251
HRR1756883_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756883/HRR1756883_f1.fq.gz,HRS1236252
HRR1756883_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756883/HRR1756883_r2.fq.gz,HRS1236252
HRR1756884_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756884/HRR1756884_f1.fq.gz,HRS1236253
HRR1756884_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756884/HRR1756884_r2.fq.gz,HRS1236253
HRR1756885_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756885/HRR1756885_f1.fq.gz,HRS1236254
HRR1756885_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756885/HRR1756885_r2.fq.gz,HRS1236254
HRR1756886_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756886/HRR1756886_f1.fq.gz,HRS1236255
HRR1756886_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756886/HRR1756886_r2.fq.gz,HRS1236255
HRR1756887_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756887/HRR1756887_f1.fq.gz,HRS1236256
HRR1756887_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756887/HRR1756887_r2.fq.gz,HRS1236256
HRR1756888_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756888/HRR1756888_f1.fq.gz,HRS1236257
HRR1756888_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756888/HRR1756888_r2.fq.gz,HRS1236257
HRR1756889_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756889/HRR1756889_f1.fq.gz,HRS1236258
HRR1756889_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756889/HRR1756889_r2.fq.gz,HRS1236258
HRR1756890_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756890/HRR1756890_f1.fq.gz,HRS1236259
HRR1756890_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756890/HRR1756890_r2.fq.gz,HRS1236259
HRR1756891_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756891/HRR1756891_f1.fq.gz,HRS1236260
HRR1756891_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756891/HRR1756891_r2.fq.gz,HRS1236260
HRR1756892_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756892/HRR1756892_f1.fq.gz,HRS1236261
HRR1756892_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756892/HRR1756892_r2.fq.gz,HRS1236261
HRR1756893_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756893/HRR1756893_f1.fq.gz,HRS1236262
HRR1756893_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756893/HRR1756893_r2.fq.gz,HRS1236262
HRR1756894_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756894/HRR1756894_f1.fq.gz,HRS1236263
HRR1756894_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756894/HRR1756894_r2.fq.gz,HRS1236263
HRR1756895_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756895/HRR1756895_f1.fq.gz,HRS1236264
HRR1756895_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756895/HRR1756895_r2.fq.gz,HRS1236264
HRR1756896_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756896/HRR1756896_f1.fq.gz,HRS1236265
HRR1756896_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756896/HRR1756896_r2.fq.gz,HRS1236265
HRR1756897_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756897/HRR1756897_f1.fq.gz,HRS1236266
HRR1756897_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756897/HRR1756897_r2.fq.gz,HRS1236266
HRR1756898_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756898/HRR1756898_f1.fq.gz,HRS1236267
HRR1756898_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756898/HRR1756898_r2.fq.gz,HRS1236267
HRR1756899_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756899/HRR1756899_f1.fq.gz,HRS1236268
HRR1756899_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756899/HRR1756899_r2.fq.gz,HRS1236268
HRR1756900_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA007413/wes/HRR1756900/HRR1756900_f1.fq.gz,HRS1236269
