t1_id,semantic_format
HRR1725222_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725222/HRR1725222_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725222_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725222/HRR1725222_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725223_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725223/HRR1725223_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725223_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725223/HRR1725223_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725224_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725224/HRR1725224_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725224_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725224/HRR1725224_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725225_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725225/HRR1725225_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725225_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725225/HRR1725225_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725226_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725226/HRR1725226_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725226_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725226/HRR1725226_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725227_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725227/HRR1725227_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725227_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725227/HRR1725227_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725228_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725228/HRR1725228_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725228_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725228/HRR1725228_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725229_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725229/HRR1725229_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725229_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725229/HRR1725229_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725230_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725230/HRR1725230_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725230_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725230/HRR1725230_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725231_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725231/HRR1725231_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725231_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725231/HRR1725231_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725232_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725232/HRR1725232_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725232_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725232/HRR1725232_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725233_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725233/HRR1725233_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725233_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725233/HRR1725233_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725234_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725234/HRR1725234_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725234_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725234/HRR1725234_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725235_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725235/HRR1725235_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725235_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725235/HRR1725235_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725236_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725236/HRR1725236_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725236_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725236/HRR1725236_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725237_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725237/HRR1725237_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725237_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725237/HRR1725237_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725238_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725238/HRR1725238_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725238_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725238/HRR1725238_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725239_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725239/HRR1725239_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725239_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725239/HRR1725239_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725240_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725240/HRR1725240_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725240_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725240/HRR1725240_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725241_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725241/HRR1725241_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725241_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725241/HRR1725241_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725242_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725242/HRR1725242_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725242_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725242/HRR1725242_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725243_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725243/HRR1725243_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725243_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725243/HRR1725243_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725244_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725244/HRR1725244_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725244_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725244/HRR1725244_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725245_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725245/HRR1725245_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725245_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725245/HRR1725245_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725246_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725246/HRR1725246_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725246_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725246/HRR1725246_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725247_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725247/HRR1725247_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725247_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725247/HRR1725247_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725248_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725248/HRR1725248_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725248_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725248/HRR1725248_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725249_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725249/HRR1725249_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725249_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725249/HRR1725249_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725250_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725250/HRR1725250_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725250_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725250/HRR1725250_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725251_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725251/HRR1725251_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725251_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725251/HRR1725251_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725252_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725252/HRR1725252_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725252_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725252/HRR1725252_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725253_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725253/HRR1725253_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725253_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725253/HRR1725253_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1725254_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725254/HRR1725254_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1725254_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA007169/HRR1725254/HRR1725254_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRA007169-Clinical-1.0.xlsx::/hpcdisk1/cbb_group/data/HRA007169/HRA007169-Clinical-1.0.xlsx,CLINICAL_DATA_EXCEL
HRA007169-MetaInfo-1.0.xlsx::/hpcdisk1/cbb_group/data/HRA007169/HRA007169-MetaInfo-1.0.xlsx,METADATA_SAMPLE_INFO
HRR1756358_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756358_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756359_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756359_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756360_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756360_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756361_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756361_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756362_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756362_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756363_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756363_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756364_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756364_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756365_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756365_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756366_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756366_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756367_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756367_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756368_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756368_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756369_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756369_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756370_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756370_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756371_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756371_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756372_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756372_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756373_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756373_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756374_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756374_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756375_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756375_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756376_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756376_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756377_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756377_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756378_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756378_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756379_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756379_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756380_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756380_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756381_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756381_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756382_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756382_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756383_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756383_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756384_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756384_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756385_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756385_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756386_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756386_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756387_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756387_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756388_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756388_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756389_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756389_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756390_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756390_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756391_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756391_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756392_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756392_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756393_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756393_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756394_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756394_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756395_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756395_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756396_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756396_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756397_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756397_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756398_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756398_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756399_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756399_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756400_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756400_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756401_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756401_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756402_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756402_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756403_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756403_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756404_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756404_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756405_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756405_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756406_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756406_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756407_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756407_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756408_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756408_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756409_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756409_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756410_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756410_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756411_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756411_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756412_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756412_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756413_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756413_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756414_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756414_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756415_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756415_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756416_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756416_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756417_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756417_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756418_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756418_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756419_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756419_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756420_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756420_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756421_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756421_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756422_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756422_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756423_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756423_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756424_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756424_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756425_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756425_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756426_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756426_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756427_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756427_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756428_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756428_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756429_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756429_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756430_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756430_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756431_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756431_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756432_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756432_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756433_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756433_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756434_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756434_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756435_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756435_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756436_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756436_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756437_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756437_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756438_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756438_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756439_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756439_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756440_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756440_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756441_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756441_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756442_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756442_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756443_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756443_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756444_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756444_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756445_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756445_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756446_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756446_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756447_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756447_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756448_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756448_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756449_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756449_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756450_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756450_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756451_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756451_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756452_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756452_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756453_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756453_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756454_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756454_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756455_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756455_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756456_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756456_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756457_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756457_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756458_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756458_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756459_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756459_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756460_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756460_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756461_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756461_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756462_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756462_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756463_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756463_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756464_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756464_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756465_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756465_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756466_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756466_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756467_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756467_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR1756468_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR1756468_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
