T2_id,run_accession,T1_id
HRR365901.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365901.BQSR.bai,HRR365901,HRR365901_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365901/HRR365901_r2.fastq.gz
HRR365901.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365901.BQSR.bam,HRR365901,HRR365901_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365901/HRR365901_f1.fastq.gz
HRR365901.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365901.BQSR.bam,HRR365901,HRR365901_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365901/HRR365901_r2.fastq.gz
HRR365903.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365903.BQSR.bai,HRR365903,HRR365903_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_f1.fastq.gz
HRR365903.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365903.BQSR.bai,HRR365903,HRR365903_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_r2.fastq.gz
HRR365903.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365903.BQSR.bam,HRR365903,HRR365903_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_f1.fastq.gz
HRR365903.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365903.BQSR.bam,HRR365903,HRR365903_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_r2.fastq.gz
HRR365904.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365904.BQSR.bai,HRR365904,HRR365904_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_f1.fastq.gz
HRR365904.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365904.BQSR.bai,HRR365904,HRR365904_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_r2.fastq.gz
HRR365904.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365904.BQSR.bam,HRR365904,HRR365904_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_f1.fastq.gz
HRR365904.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365904.BQSR.bam,HRR365904,HRR365904_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_r2.fastq.gz
HRR365906.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365906.BQSR.bai,HRR365906,HRR365906_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_f1.fastq.gz
HRR365906.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365906.BQSR.bai,HRR365906,HRR365906_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_r2.fastq.gz
HRR365906.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365906.BQSR.bam,HRR365906,HRR365906_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_f1.fastq.gz
HRR365906.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365906.BQSR.bam,HRR365906,HRR365906_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_r2.fastq.gz
HRR365908.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365908.BQSR.bai,HRR365908,HRR365908_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_f1.fastq.gz
HRR365908.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365908.BQSR.bai,HRR365908,HRR365908_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_r2.fastq.gz
HRR365908.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365908.BQSR.bam,HRR365908,HRR365908_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_f1.fastq.gz
HRR365908.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365908.BQSR.bam,HRR365908,HRR365908_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_r2.fastq.gz
HRR365910.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365910.BQSR.bai,HRR365910,HRR365910_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_f1.fastq.gz
HRR365910.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365910.BQSR.bai,HRR365910,HRR365910_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_r2.fastq.gz
HRR365910.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365910.BQSR.bam,HRR365910,HRR365910_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_f1.fastq.gz
HRR365910.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365910.BQSR.bam,HRR365910,HRR365910_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_r2.fastq.gz
HRR365911.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365911.BQSR.bai,HRR365911,HRR365911_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_f1.fastq.gz
HRR365911.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365911.BQSR.bai,HRR365911,HRR365911_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_r2.fastq.gz
HRR365911.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365911.BQSR.bam,HRR365911,HRR365911_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_f1.fastq.gz
HRR365911.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365911.BQSR.bam,HRR365911,HRR365911_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_r2.fastq.gz
HRR365913.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365913.BQSR.bai,HRR365913,HRR365913_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_f1.fastq.gz
HRR365913.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365913.BQSR.bai,HRR365913,HRR365913_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_r2.fastq.gz
HRR365913.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365913.BQSR.bam,HRR365913,HRR365913_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_f1.fastq.gz
HRR365913.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365913.BQSR.bam,HRR365913,HRR365913_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_r2.fastq.gz
HRR365915.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365915.BQSR.bai,HRR365915,HRR365915_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_f1.fastq.gz
HRR365915.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365915.BQSR.bai,HRR365915,HRR365915_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_r2.fastq.gz
HRR365915.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365915.BQSR.bam,HRR365915,HRR365915_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_f1.fastq.gz
HRR365915.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365915.BQSR.bam,HRR365915,HRR365915_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_r2.fastq.gz
HRR365917.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365917.BQSR.bai,HRR365917,HRR365917_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365917/HRR365917_f1.fastq.gz
HRR365917.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365917.BQSR.bai,HRR365917,HRR365917_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365917/HRR365917_r2.fastq.gz
HRR365917.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365917.BQSR.bam,HRR365917,HRR365917_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365917/HRR365917_f1.fastq.gz
HRR365917.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365917.BQSR.bam,HRR365917,HRR365917_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365917/HRR365917_r2.fastq.gz
HRR365919.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365919.BQSR.bai,HRR365919,HRR365919_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365919/HRR365919_f1.fastq.gz
HRR365919.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365919.BQSR.bai,HRR365919,HRR365919_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365919/HRR365919_r2.fastq.gz
HRR365919.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365919.BQSR.bam,HRR365919,HRR365919_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365919/HRR365919_f1.fastq.gz
HRR365919.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365919.BQSR.bam,HRR365919,HRR365919_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365919/HRR365919_r2.fastq.gz
HRR365921.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365921.BQSR.bai,HRR365921,HRR365921_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365921/HRR365921_f1.fastq.gz
HRR365921.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365921.BQSR.bai,HRR365921,HRR365921_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365921/HRR365921_r2.fastq.gz
HRR365921.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365921.BQSR.bam,HRR365921,HRR365921_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365921/HRR365921_f1.fastq.gz
HRR365921.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365921.BQSR.bam,HRR365921,HRR365921_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365921/HRR365921_r2.fastq.gz
HRR365923.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365923.BQSR.bai,HRR365923,HRR365923_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365923/HRR365923_f1.fastq.gz
HRR365923.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365923.BQSR.bai,HRR365923,HRR365923_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365923/HRR365923_r2.fastq.gz
HRR365923.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365923.BQSR.bam,HRR365923,HRR365923_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365923/HRR365923_f1.fastq.gz
HRR365923.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365923.BQSR.bam,HRR365923,HRR365923_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365923/HRR365923_r2.fastq.gz
HRR365925.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365925.BQSR.bai,HRR365925,HRR365925_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365925/HRR365925_f1.fastq.gz
HRR365925.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365925.BQSR.bai,HRR365925,HRR365925_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365925/HRR365925_r2.fastq.gz
HRR365925.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365925.BQSR.bam,HRR365925,HRR365925_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365925/HRR365925_f1.fastq.gz
HRR365925.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365925.BQSR.bam,HRR365925,HRR365925_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365925/HRR365925_r2.fastq.gz
HRR365926.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365926.BQSR.bai,HRR365926,HRR365926_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365926/HRR365926_f1.fastq.gz
HRR365926.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365926.BQSR.bai,HRR365926,HRR365926_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365926/HRR365926_r2.fastq.gz
HRR365926.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365926.BQSR.bam,HRR365926,HRR365926_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365926/HRR365926_f1.fastq.gz
HRR365926.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365926.BQSR.bam,HRR365926,HRR365926_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365926/HRR365926_r2.fastq.gz
HRR365927.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365927.BQSR.bai,HRR365927,HRR365927_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365927/HRR365927_f1.fastq.gz
HRR365927.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365927.BQSR.bai,HRR365927,HRR365927_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365927/HRR365927_r2.fastq.gz
HRR365927.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365927.BQSR.bam,HRR365927,HRR365927_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365927/HRR365927_f1.fastq.gz
HRR365927.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365927.BQSR.bam,HRR365927,HRR365927_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365927/HRR365927_r2.fastq.gz
HRR365930.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365930.BQSR.bai,HRR365930,HRR365930_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365930/HRR365930_f1.fastq.gz
HRR365930.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365930.BQSR.bai,HRR365930,HRR365930_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365930/HRR365930_r2.fastq.gz
HRR365930.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365930.BQSR.bam,HRR365930,HRR365930_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365930/HRR365930_f1.fastq.gz
HRR365930.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365930.BQSR.bam,HRR365930,HRR365930_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365930/HRR365930_r2.fastq.gz
HRR365932.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365932.BQSR.bai,HRR365932,HRR365932_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365932/HRR365932_f1.fastq.gz
HRR365932.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365932.BQSR.bai,HRR365932,HRR365932_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365932/HRR365932_r2.fastq.gz
HRR365932.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365932.BQSR.bam,HRR365932,HRR365932_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365932/HRR365932_f1.fastq.gz
HRR365932.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365932.BQSR.bam,HRR365932,HRR365932_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365932/HRR365932_r2.fastq.gz
HRR365933.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365933.BQSR.bai,HRR365933,HRR365933_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365933/HRR365933_f1.fastq.gz
HRR365933.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365933.BQSR.bai,HRR365933,HRR365933_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365933/HRR365933_r2.fastq.gz
HRR365933.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365933.BQSR.bam,HRR365933,HRR365933_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365933/HRR365933_f1.fastq.gz
HRR365933.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365933.BQSR.bam,HRR365933,HRR365933_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365933/HRR365933_r2.fastq.gz
HRR365935.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365935.BQSR.bai,HRR365935,HRR365935_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365935/HRR365935_f1.fastq.gz
HRR365935.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365935.BQSR.bai,HRR365935,HRR365935_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365935/HRR365935_r2.fastq.gz
HRR365935.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365935.BQSR.bam,HRR365935,HRR365935_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365935/HRR365935_f1.fastq.gz
HRR365935.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365935.BQSR.bam,HRR365935,HRR365935_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365935/HRR365935_r2.fastq.gz
HRR365937.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365937.BQSR.bai,HRR365937,HRR365937_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365937/HRR365937_f1.fastq.gz
HRR365937.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365937.BQSR.bai,HRR365937,HRR365937_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365937/HRR365937_r2.fastq.gz
HRR365937.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365937.BQSR.bam,HRR365937,HRR365937_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365937/HRR365937_f1.fastq.gz
HRR365937.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365937.BQSR.bam,HRR365937,HRR365937_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365937/HRR365937_r2.fastq.gz
HRR365938.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365938.BQSR.bai,HRR365938,HRR365938_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365938/HRR365938_f1.fastq.gz
HRR365938.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365938.BQSR.bai,HRR365938,HRR365938_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365938/HRR365938_r2.fastq.gz
HRR365938.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365938.BQSR.bam,HRR365938,HRR365938_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365938/HRR365938_f1.fastq.gz
HRR365938.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365938.BQSR.bam,HRR365938,HRR365938_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365938/HRR365938_r2.fastq.gz
HRR365939.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365939.BQSR.bai,HRR365939,HRR365939_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365939/HRR365939_f1.fastq.gz
HRR365939.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365939.BQSR.bai,HRR365939,HRR365939_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365939/HRR365939_r2.fastq.gz
HRR365939.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365939.BQSR.bam,HRR365939,HRR365939_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365939/HRR365939_f1.fastq.gz
HRR365939.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365939.BQSR.bam,HRR365939,HRR365939_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365939/HRR365939_r2.fastq.gz
HRR365941.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365941.BQSR.bai,HRR365941,HRR365941_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365941/HRR365941_f1.fastq.gz
HRR365941.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365941.BQSR.bai,HRR365941,HRR365941_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365941/HRR365941_r2.fastq.gz
HRR365941.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365941.BQSR.bam,HRR365941,HRR365941_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365941/HRR365941_f1.fastq.gz
HRR365941.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365941.BQSR.bam,HRR365941,HRR365941_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365941/HRR365941_r2.fastq.gz
HRR365943.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365943.BQSR.bai,HRR365943,HRR365943_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365943/HRR365943_f1.fastq.gz
HRR365943.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365943.BQSR.bai,HRR365943,HRR365943_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365943/HRR365943_r2.fastq.gz
HRR365943.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365943.BQSR.bam,HRR365943,HRR365943_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365943/HRR365943_f1.fastq.gz
HRR365943.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365943.BQSR.bam,HRR365943,HRR365943_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365943/HRR365943_r2.fastq.gz
HRR365945.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365945.BQSR.bai,HRR365945,HRR365945_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365945/HRR365945_f1.fastq.gz
HRR365945.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365945.BQSR.bai,HRR365945,HRR365945_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365945/HRR365945_r2.fastq.gz
HRR365945.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365945.BQSR.bam,HRR365945,HRR365945_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365945/HRR365945_f1.fastq.gz
HRR365945.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365945.BQSR.bam,HRR365945,HRR365945_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365945/HRR365945_r2.fastq.gz
HRR365946.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365946.BQSR.bai,HRR365946,HRR365946_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365946/HRR365946_f1.fastq.gz
HRR365946.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365946.BQSR.bai,HRR365946,HRR365946_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365946/HRR365946_r2.fastq.gz
HRR365946.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365946.BQSR.bam,HRR365946,HRR365946_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365946/HRR365946_f1.fastq.gz
HRR365946.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365946.BQSR.bam,HRR365946,HRR365946_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365946/HRR365946_r2.fastq.gz
HRR365948.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001272/BAM/HRR365948.BQSR.bai,HRR365948,HRR365948_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365948/HRR365948_f1.fastq.gz
