type,start,end,properties_json
HAS_FUNCTION,tool_id:immunotherapy_cellchat,catalog_function:基于CellChat的免疫治疗细胞通讯分析流程。输入Seurat格式的单细胞RNA-seq数据，通过比较响应者与非响应者之间的细胞通讯网络差异，揭示免疫治疗相关的细胞间相互作用机制。输出包括通讯网络分析结果、质控报告和运行日志。,{}
HAS_INPUT_SLOT,tool_id:immunotherapy_cellchat,io_slot:immunotherapy_cellchat::input::scrna_object_rds,{}
REQUIRES,io_slot:immunotherapy_cellchat::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:immunotherapy_cellchat,io_slot:immunotherapy_cellchat::input::genome_annotation,{}
REQUIRES,io_slot:immunotherapy_cellchat::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:immunotherapy_cellchat,io_slot:immunotherapy_cellchat::output::visualization_result,{}
PRODUCES,io_slot:immunotherapy_cellchat::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:immunotherapy_cellchat,io_slot:immunotherapy_cellchat::output::quality_control_report,{}
PRODUCES,io_slot:immunotherapy_cellchat::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:immunotherapy_cellchat::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:ipf_trajectory_regulon,catalog_function:对特发性肺纤维化(IPF)单细胞RNA-seq数据进行轨迹推断和调控子分析。输入为Seurat RDS对象，输出包括分析结果压缩包、运行摘要、质控报告和文件清单等。,{}
HAS_INPUT_SLOT,tool_id:ipf_trajectory_regulon,io_slot:ipf_trajectory_regulon::input::scrna_object_rds,{}
REQUIRES,io_slot:ipf_trajectory_regulon::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:ipf_trajectory_regulon,io_slot:ipf_trajectory_regulon::input::sample_metainfo,{}
REQUIRES,io_slot:ipf_trajectory_regulon::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::input::sample_metainfo,catalog_format:tsv,{}
HAS_INPUT_SLOT,tool_id:ipf_trajectory_regulon,io_slot:ipf_trajectory_regulon::input::genome_annotation,{}
REQUIRES,io_slot:ipf_trajectory_regulon::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:ipf_trajectory_regulon,io_slot:ipf_trajectory_regulon::output::quality_control_report,{}
PRODUCES,io_slot:ipf_trajectory_regulon::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:ipf_trajectory_regulon::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:km_survival,catalog_function:整合基因表达矩阵与临床元数据，执行 Kaplan-Meier 生存分析和 Cox 比例风险模型。 支持样本分组、肿瘤分期过滤和生存数据验证，输出生存曲线及统计结果。,{}
HAS_INPUT_SLOT,tool_id:km_survival,io_slot:km_survival::input::tabular_bio_data,{}
REQUIRES,io_slot:km_survival::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:km_survival::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:km_survival::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:km_survival::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:km_survival,io_slot:km_survival::input::clinical_table,{}
REQUIRES,io_slot:km_survival::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:km_survival::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:km_survival::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:km_survival,io_slot:km_survival::input::sample_metainfo,{}
REQUIRES,io_slot:km_survival::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:km_survival::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:km_survival::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:km_survival::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:km_survival,io_slot:km_survival::output::quality_control_report,{}
PRODUCES,io_slot:km_survival::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:km_survival::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:km_survival::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:km_survival::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:km_survival,io_slot:km_survival::output::tabular_bio_data,{}
PRODUCES,io_slot:km_survival::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:km_survival::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:km_survival::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:km_survival::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:lung_tme_annotation_cnv,catalog_function:基于单细胞RNA-seq数据对肺癌肿瘤微环境进行细胞类型注释和拷贝数变异(CNV)分析。 输入为Seurat RDS文件和基因排序文件，输出包括压缩的结果包、运行摘要、质控报告和分析清单。,{}
HAS_INPUT_SLOT,tool_id:lung_tme_annotation_cnv,io_slot:lung_tme_annotation_cnv::input::scrna_object_rds,{}
REQUIRES,io_slot:lung_tme_annotation_cnv::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:lung_tme_annotation_cnv,io_slot:lung_tme_annotation_cnv::input::tabular_bio_data,{}
REQUIRES,io_slot:lung_tme_annotation_cnv::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:lung_tme_annotation_cnv,io_slot:lung_tme_annotation_cnv::input::genome_annotation,{}
REQUIRES,io_slot:lung_tme_annotation_cnv::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:lung_tme_annotation_cnv,io_slot:lung_tme_annotation_cnv::output::quality_control_report,{}
PRODUCES,io_slot:lung_tme_annotation_cnv::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:lung_tme_annotation_cnv::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:preprocess_counts,catalog_function:对RNA-seq原始count矩阵执行样本质量控制、低表达基因过滤和logCPM标准化。 输入为基因ID为第一列、其余列为样本count值的TSV矩阵，输出标准化后的logCPM矩阵及QC统计文件。,{}
HAS_INPUT_SLOT,tool_id:preprocess_counts,io_slot:preprocess_counts::input::tabular_bio_data,{}
REQUIRES,io_slot:preprocess_counts::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:preprocess_counts::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:preprocess_counts::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:preprocess_counts::input::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:preprocess_counts,io_slot:preprocess_counts::output::tabular_bio_data,{}
PRODUCES,io_slot:preprocess_counts::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:preprocess_counts,io_slot:preprocess_counts::output::quality_control_report,{}
PRODUCES,io_slot:preprocess_counts::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:preprocess_counts::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:rmats_alternative_splicing,catalog_function:比较两组 bulk RNA-seq 数据中的差异剪接事件，覆盖 skipped exon（SE）、mutually exclusive exon（MXE）、 alternative 5'/3' splice site（A5SS/A3SS）和 retained intron（RI），并为代表性事件生成 sashimi plot。 流程从已比对 BAM 开始，不包含 FASTQ 质控和比对。,{}
HAS_INPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::input::transcriptome_bam,{}
REQUIRES,io_slot:rmats_alternative_splicing::input::transcriptome_bam,artifact_type:transcriptome_bam,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::input::transcriptome_bam,catalog_format:bam,{}
HAS_INPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::input::genome_annotation,{}
REQUIRES,io_slot:rmats_alternative_splicing::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::output::aligned_bam,{}
PRODUCES,io_slot:rmats_alternative_splicing::output::aligned_bam,artifact_type:aligned_bam,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::aligned_bam,catalog_format:bam,{}
HAS_OUTPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::output::tabular_bio_data,{}
PRODUCES,io_slot:rmats_alternative_splicing::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::output::quality_control_report,{}
PRODUCES,io_slot:rmats_alternative_splicing::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:rmats_alternative_splicing,io_slot:rmats_alternative_splicing::output::visualization_result,{}
PRODUCES,io_slot:rmats_alternative_splicing::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:rmats_alternative_splicing::output::visualization_result,catalog_format:png,{}
HAS_FUNCTION,tool_id:scrna_cell_communication,catalog_function:该流程整合 CellPhoneDB 和 NicheNet 进行单细胞转录组细胞通讯分析。输入为 Seurat RDS 对象或 h5ad 格式的表达矩阵及细胞元数据，输出包括样本级别的 CellPhoneDB 结果、差异通讯分析结果以及 NicheNet 配体-受体和配体-靶基因预测结果。支持 HRA000087 数据集的自动预处理模式。,{}
HAS_INPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::input::tabular_bio_data,{}
REQUIRES,io_slot:scrna_cell_communication::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::input::scrna_object_rds,{}
REQUIRES,io_slot:scrna_cell_communication::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::input::sample_metainfo,{}
REQUIRES,io_slot:scrna_cell_communication::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::output::tabular_bio_data,{}
PRODUCES,io_slot:scrna_cell_communication::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::output::scrna_object_rds,{}
PRODUCES,io_slot:scrna_cell_communication::output::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::scrna_object_rds,catalog_format:rds,{}
HAS_OUTPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::output::quality_control_report,{}
PRODUCES,io_slot:scrna_cell_communication::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:scrna_cell_communication,io_slot:scrna_cell_communication::output::visualization_result,{}
PRODUCES,io_slot:scrna_cell_communication::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:scrna_cell_communication::output::visualization_result,catalog_format:png,{}
HAS_FUNCTION,tool_id:stage_heatmap,catalog_function:本流程用于生成基于肿瘤分期的基因表达热图可视化。整合表达矩阵、元数据文件和临床信息文件，自动匹配样本信息并筛选目标分期样本，输出分期热图及样本映射报告。适用于 CNCB 等公共数据库来源的 bulk RNA-seq 数据可视化分析。,{}
HAS_INPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::input::tabular_bio_data,{}
REQUIRES,io_slot:stage_heatmap::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::input::clinical_table,{}
REQUIRES,io_slot:stage_heatmap::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::input::sample_metainfo,{}
REQUIRES,io_slot:stage_heatmap::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:stage_heatmap::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::output::visualization_result,{}
PRODUCES,io_slot:stage_heatmap::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::output::quality_control_report,{}
PRODUCES,io_slot:stage_heatmap::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:stage_heatmap,io_slot:stage_heatmap::output::tabular_bio_data,{}
PRODUCES,io_slot:stage_heatmap::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:stage_heatmap::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:tcell_intervention,catalog_function:该流程用于对单细胞RNA-seq数据进行T细胞干预前后的比较分析。输入为Seurat RDS文件，通过指定细胞类型、时间点和患者信息等元数据列，进行差异表达分析，输出包括压缩的结果文件、运行摘要、质控报告和分析清单等。,{}
HAS_INPUT_SLOT,tool_id:tcell_intervention,io_slot:tcell_intervention::input::scrna_object_rds,{}
REQUIRES,io_slot:tcell_intervention::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:tcell_intervention,io_slot:tcell_intervention::input::tabular_bio_data,{}
REQUIRES,io_slot:tcell_intervention::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:tcell_intervention,io_slot:tcell_intervention::input::sample_metainfo,{}
REQUIRES,io_slot:tcell_intervention::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::sample_metainfo,catalog_format:tsv,{}
HAS_INPUT_SLOT,tool_id:tcell_intervention,io_slot:tcell_intervention::input::genome_annotation,{}
REQUIRES,io_slot:tcell_intervention::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:tcell_intervention::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:tcell_intervention,io_slot:tcell_intervention::output::quality_control_report,{}
PRODUCES,io_slot:tcell_intervention::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:tcell_intervention::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:tcell_intervention::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:tcell_intervention::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:umap,catalog_function:基于基因表达矩阵进行 UMAP 降维可视化分析，整合 CNCB 元数据和临床信息。 支持自动样本分组、生存分析数据提取，输出降维结果及样本信息报告。,{}
HAS_INPUT_SLOT,tool_id:umap,io_slot:umap::input::tabular_bio_data,{}
REQUIRES,io_slot:umap::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:umap::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:umap::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:umap::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:umap,io_slot:umap::input::clinical_table,{}
REQUIRES,io_slot:umap::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:umap::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:umap::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:umap,io_slot:umap::input::sample_metainfo,{}
REQUIRES,io_slot:umap::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:umap::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:umap::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:umap::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:umap,io_slot:umap::output::visualization_result,{}
PRODUCES,io_slot:umap::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:umap::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:umap::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:umap,io_slot:umap::output::quality_control_report,{}
PRODUCES,io_slot:umap::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:umap::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:umap::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:umap::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:umap,io_slot:umap::output::tabular_bio_data,{}
PRODUCES,io_slot:umap::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:umap::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:umap::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:umap::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:wes_somatic_pair,catalog_function:用于单个病人配对 tumor-normal WES 数据的体细胞变异分析流程。包含 FASTQ 质控、BWA 比对、Mutect2 变异检测、SnpEff 注释及 MultiQC 汇总报告。 输出包括过滤后的 VCF 文件、BAM 文件及完整的质控报告。,{}
HAS_INPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::input::raw_fastq_read_r1,{}
REQUIRES,io_slot:wes_somatic_pair::input::raw_fastq_read_r1,artifact_type:raw_fastq_read,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::input::raw_fastq_read_r1,catalog_format:fq.gz,{}
HAS_INPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::input::raw_fastq_read_r2,{}
REQUIRES,io_slot:wes_somatic_pair::input::raw_fastq_read_r2,artifact_type:raw_fastq_read,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::input::raw_fastq_read_r2,catalog_format:fq.gz,{}
HAS_INPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::input::interval_list,{}
REQUIRES,io_slot:wes_somatic_pair::input::interval_list,artifact_type:interval_list,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::input::interval_list,catalog_format:interval_list,{}
HAS_INPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::input::genome_annotation,{}
REQUIRES,io_slot:wes_somatic_pair::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::input::genome_annotation,catalog_format:fasta,{}
HAS_INPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::input::unfiltered_vcf,{}
REQUIRES,io_slot:wes_somatic_pair::input::unfiltered_vcf,artifact_type:unfiltered_vcf,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::input::unfiltered_vcf,catalog_format:vcf,{}
HAS_OUTPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::output::aligned_bam,{}
PRODUCES,io_slot:wes_somatic_pair::output::aligned_bam,artifact_type:aligned_bam,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::aligned_bam,catalog_format:bam,{}
HAS_OUTPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::output::unfiltered_vcf,{}
PRODUCES,io_slot:wes_somatic_pair::output::unfiltered_vcf,artifact_type:unfiltered_vcf,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::unfiltered_vcf,catalog_format:vcf,{}
HAS_OUTPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::output::variant_index_tbi,{}
PRODUCES,io_slot:wes_somatic_pair::output::variant_index_tbi,artifact_type:vcf_index,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::variant_index_tbi,catalog_format:tbi,{}
MANIFEST_AS,artifact_type:vcf_index,catalog_format:tbi,{}
HAS_OUTPUT_SLOT,tool_id:wes_somatic_pair,io_slot:wes_somatic_pair::output::quality_control_report,{}
PRODUCES,io_slot:wes_somatic_pair::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:wes_somatic_pair::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:wgcna_hub,catalog_function:基于 WGCNA 算法构建基因共表达网络，识别与表型性状相关的关键模块和 Hub 基因。 支持从 CNCB 等平台的原始元数据自动解析样本分组和临床信息，输出模块 - 性状关联、候选 Hub 基因列表及功能富集结果。,{}
