files,data_level
HRR1320841_f1.fq.gz,1
HRR1320841_r2.fq.gz,1
HRR1321084_f1.fq.gz,1
HRR1321084_r2.fq.gz,1
HRR1320842_f1.fq.gz,1
HRR1320842_r2.fq.gz,1
HRR1321085_f1.fq.gz,1
HRR1321085_r2.fq.gz,1
HRR1320843_f1.fq.gz,1
HRR1320843_r2.fq.gz,1
HRR1321086_f1.fq.gz,1
HRR1321086_r2.fq.gz,1
HRR1320844_f1.fq.gz,1
HRR1320844_r2.fq.gz,1
HRR1320845_f1.fq.gz,1
HRR1320845_r2.fq.gz,1
HRR1321087_f1.fq.gz,1
HRR1321087_r2.fq.gz,1
HRR1320846_f1.fq.gz,1
HRR1320846_r2.fq.gz,1
HRR1321088_f1.fq.gz,1
HRR1321088_r2.fq.gz,1
HRR1320847_f1.fq.gz,1
HRR1320847_r2.fq.gz,1
HRR1321089_f1.fq.gz,1
HRR1321089_r2.fq.gz,1
HRR1320848_f1.fq.gz,1
HRR1320848_r2.fq.gz,1
HRR1321090_f1.fq.gz,1
HRR1321090_r2.fq.gz,1
HRR1320849_f1.fq.gz,1
HRR1320849_r2.fq.gz,1
HRR1321091_f1.fq.gz,1
HRR1321091_r2.fq.gz,1
HRR1320850_f1.fq.gz,1
HRR1320850_r2.fq.gz,1
HRR1321092_f1.fq.gz,1
HRR1321092_r2.fq.gz,1
HRR1320851_f1.fq.gz,1
HRR1320851_r2.fq.gz,1
HRR1321093_f1.fq.gz,1
HRR1321093_r2.fq.gz,1
HRR1320852_f1.fq.gz,1
HRR1320852_r2.fq.gz,1
HRR1321094_f1.fq.gz,1
HRR1321094_r2.fq.gz,1
HRR1320853_f1.fq.gz,1
HRR1320853_r2.fq.gz,1
HRR1321095_f1.fq.gz,1
HRR1321095_r2.fq.gz,1
HRR1320854_f1.fq.gz,1
HRR1320854_r2.fq.gz,1
HRR1321096_f1.fq.gz,1
HRR1321096_r2.fq.gz,1
HRR1320855_f1.fq.gz,1
HRR1320855_r2.fq.gz,1
HRR1321097_f1.fq.gz,1
HRR1321097_r2.fq.gz,1
HRR1320856_f1.fq.gz,1
HRR1320856_r2.fq.gz,1
HRR1321098_f1.fq.gz,1
HRR1321098_r2.fq.gz,1
HRR1320857_f1.fq.gz,1
HRR1320857_r2.fq.gz,1
HRR1321099_f1.fq.gz,1
HRR1321099_r2.fq.gz,1
HRR1320858_f1.fq.gz,1
HRR1320858_r2.fq.gz,1
HRR1321100_f1.fq.gz,1
HRR1321100_r2.fq.gz,1
HRR1320859_f1.fq.gz,1
HRR1320859_r2.fq.gz,1
HRR1321101_f1.fq.gz,1
HRR1321101_r2.fq.gz,1
HRR1320860_f1.fq.gz,1
HRR1320860_r2.fq.gz,1
HRR1321102_f1.fq.gz,1
HRR1321102_r2.fq.gz,1
HRR1320861_f1.fq.gz,1
HRR1320861_r2.fq.gz,1
HRR1321103_f1.fq.gz,1
HRR1321103_r2.fq.gz,1
HRR1320862_f1.fq.gz,1
HRR1320862_r2.fq.gz,1
HRR1321104_f1.fq.gz,1
HRR1321104_r2.fq.gz,1
HRR1320863_f1.fq.gz,1
HRR1320863_r2.fq.gz,1
HRR1321105_f1.fq.gz,1
HRR1321105_r2.fq.gz,1
HRR1320864_f1.fq.gz,1
HRR1320864_r2.fq.gz,1
HRR1321106_f1.fq.gz,1
HRR1321106_r2.fq.gz,1
HRR1320865_f1.fq.gz,1
HRR1320865_r2.fq.gz,1
HRR1321107_f1.fq.gz,1
HRR1321107_r2.fq.gz,1
HRR1320866_f1.fq.gz,1
HRR1320866_r2.fq.gz,1
HRR1321108_f1.fq.gz,1
HRR1321108_r2.fq.gz,1
HRR1320867_f1.fq.gz,1
HRR1320867_r2.fq.gz,1
HRR1321109_f1.fq.gz,1
HRR1321109_r2.fq.gz,1
HRR1320868_f1.fq.gz,1
HRR1320868_r2.fq.gz,1
HRR1321110_f1.fq.gz,1
HRR1321110_r2.fq.gz,1
HRR1320869_f1.fq.gz,1
HRR1320869_r2.fq.gz,1
HRR1321111_f1.fq.gz,1
HRR1321111_r2.fq.gz,1
HRR1320870_f1.fq.gz,1
HRR1320870_r2.fq.gz,1
HRR1321112_f1.fq.gz,1
HRR1321112_r2.fq.gz,1
HRR1320871_f1.fq.gz,1
HRR1320871_r2.fq.gz,1
HRR1321113_f1.fq.gz,1
HRR1321113_r2.fq.gz,1
HRR1320872_f1.fq.gz,1
HRR1320872_r2.fq.gz,1
HRR1321114_f1.fq.gz,1
HRR1321114_r2.fq.gz,1
HRR1320873_f1.fq.gz,1
HRR1320873_r2.fq.gz,1
HRR1321115_f1.fq.gz,1
HRR1321115_r2.fq.gz,1
HRR1320874_f1.fq.gz,1
HRR1320874_r2.fq.gz,1
HRR1321116_f1.fq.gz,1
HRR1321116_r2.fq.gz,1
HRR1320875_f1.fq.gz,1
HRR1320875_r2.fq.gz,1
HRR1321117_f1.fq.gz,1
HRR1321117_r2.fq.gz,1
HRR1320876_f1.fq.gz,1
HRR1320876_r2.fq.gz,1
HRR1321118_f1.fq.gz,1
HRR1321118_r2.fq.gz,1
HRR1320877_f1.fq.gz,1
HRR1320877_r2.fq.gz,1
HRR1321119_f1.fq.gz,1
HRR1321119_r2.fq.gz,1
HRR1320878_f1.fq.gz,1
HRR1320878_r2.fq.gz,1
HRR1321120_f1.fq.gz,1
HRR1321120_r2.fq.gz,1
HRR1320879_f1.fq.gz,1
HRR1320879_r2.fq.gz,1
HRR1321121_f1.fq.gz,1
HRR1321121_r2.fq.gz,1
HRR1320880_f1.fq.gz,1
HRR1320880_r2.fq.gz,1
HRR1321122_f1.fq.gz,1
HRR1321122_r2.fq.gz,1
HRR1320881_f1.fq.gz,1
HRR1320881_r2.fq.gz,1
HRR1321123_f1.fq.gz,1
HRR1321123_r2.fq.gz,1
HRR1320882_f1.fq.gz,1
HRR1320882_r2.fq.gz,1
HRR1321124_f1.fq.gz,1
HRR1321124_r2.fq.gz,1
HRR1320883_f1.fq.gz,1
HRR1320883_r2.fq.gz,1
HRR1321125_f1.fq.gz,1
HRR1321125_r2.fq.gz,1
HRR1320884_f1.fq.gz,1
HRR1320884_r2.fq.gz,1
HRR1321126_f1.fq.gz,1
HRR1321126_r2.fq.gz,1
HRR1320885_f1.fq.gz,1
HRR1320885_r2.fq.gz,1
HRR1321127_f1.fq.gz,1
HRR1321127_r2.fq.gz,1
HRR1320886_f1.fq.gz,1
HRR1320886_r2.fq.gz,1
HRR1321128_f1.fq.gz,1
HRR1321128_r2.fq.gz,1
HRR1320887_f1.fq.gz,1
HRR1320887_r2.fq.gz,1
HRR1321129_f1.fq.gz,1
HRR1321129_r2.fq.gz,1
HRR1320888_f1.fq.gz,1
HRR1320888_r2.fq.gz,1
HRR1321130_f1.fq.gz,1
HRR1321130_r2.fq.gz,1
HRR1320889_f1.fq.gz,1
HRR1320889_r2.fq.gz,1
HRR1321131_f1.fq.gz,1
HRR1321131_r2.fq.gz,1
HRR1320890_f1.fq.gz,1
HRR1320890_r2.fq.gz,1
HRR1321132_f1.fq.gz,1
HRR1321132_r2.fq.gz,1
HRR1320891_f1.fq.gz,1
HRR1320891_r2.fq.gz,1
HRR1321133_f1.fq.gz,1
HRR1321133_r2.fq.gz,1
HRR1320892_f1.fq.gz,1
HRR1320892_r2.fq.gz,1
HRR1321134_f1.fq.gz,1
HRR1321134_r2.fq.gz,1
HRR1320893_f1.fq.gz,1
HRR1320893_r2.fq.gz,1
HRR1321135_f1.fq.gz,1
HRR1321135_r2.fq.gz,1
HRR1320894_f1.fq.gz,1
HRR1320894_r2.fq.gz,1
HRR1321136_f1.fq.gz,1
HRR1321136_r2.fq.gz,1
HRR1320895_f1.fq.gz,1
HRR1320895_r2.fq.gz,1
HRR1321137_f1.fq.gz,1
HRR1321137_r2.fq.gz,1
HRR1320896_f1.fq.gz,1
HRR1320896_r2.fq.gz,1
HRR1321138_f1.fq.gz,1
HRR1321138_r2.fq.gz,1
HRR1320897_f1.fq.gz,1
HRR1320897_r2.fq.gz,1
HRR1321139_f1.fq.gz,1
HRR1321139_r2.fq.gz,1
HRR1320898_f1.fq.gz,1
HRR1320898_r2.fq.gz,1
HRR1321140_f1.fq.gz,1
HRR1321140_r2.fq.gz,1
HRR1320899_f1.fq.gz,1
HRR1320899_r2.fq.gz,1
HRR1321141_f1.fq.gz,1
HRR1321141_r2.fq.gz,1
HRR1320900_f1.fq.gz,1
HRR1320900_r2.fq.gz,1
HRR1321142_f1.fq.gz,1
HRR1321142_r2.fq.gz,1
HRR1320901_f1.fq.gz,1
HRR1320901_r2.fq.gz,1
HRR1321143_f1.fq.gz,1
HRR1321143_r2.fq.gz,1
HRR1320902_f1.fq.gz,1
HRR1320902_r2.fq.gz,1
HRR1321144_f1.fq.gz,1
HRR1321144_r2.fq.gz,1
HRR1320903_f1.fq.gz,1
HRR1320903_r2.fq.gz,1
HRR1321145_f1.fq.gz,1
HRR1321145_r2.fq.gz,1
HRR1320904_f1.fq.gz,1
HRR1320904_r2.fq.gz,1
HRR1321146_f1.fq.gz,1
HRR1321146_r2.fq.gz,1
HRR1320905_f1.fq.gz,1
HRR1320905_r2.fq.gz,1
HRR1321147_f1.fq.gz,1
HRR1321147_r2.fq.gz,1
HRR1320906_f1.fq.gz,1
HRR1320906_r2.fq.gz,1
HRR1321148_f1.fq.gz,1
HRR1321148_r2.fq.gz,1
HRR1320907_f1.fq.gz,1
HRR1320907_r2.fq.gz,1
HRR1321149_f1.fq.gz,1
HRR1321149_r2.fq.gz,1
HRR1320908_f1.fq.gz,1
HRR1320908_r2.fq.gz,1
HRR1321150_f1.fq.gz,1
HRR1321150_r2.fq.gz,1
HRR1320909_f1.fq.gz,1
HRR1320909_r2.fq.gz,1
HRR1321151_f1.fq.gz,1
HRR1321151_r2.fq.gz,1
HRR1320910_f1.fq.gz,1
HRR1320910_r2.fq.gz,1
HRR1321152_f1.fq.gz,1
HRR1321152_r2.fq.gz,1
HRR1320911_f1.fq.gz,1
HRR1320911_r2.fq.gz,1
HRR1321153_f1.fq.gz,1
HRR1321153_r2.fq.gz,1
HRR1320912_f1.fq.gz,1
HRR1320912_r2.fq.gz,1
HRR1321154_f1.fq.gz,1
HRR1321154_r2.fq.gz,1
HRR1320913_f1.fq.gz,1
HRR1320913_r2.fq.gz,1
HRR1321155_f1.fq.gz,1
HRR1321155_r2.fq.gz,1
HRR1320914_f1.fq.gz,1
HRR1320914_r2.fq.gz,1
HRR1321156_f1.fq.gz,1
HRR1321156_r2.fq.gz,1
HRR1320915_f1.fq.gz,1
HRR1320915_r2.fq.gz,1
HRR1321157_f1.fq.gz,1
HRR1321157_r2.fq.gz,1
HRR1320916_f1.fq.gz,1
HRR1320916_r2.fq.gz,1
HRR1321158_f1.fq.gz,1
HRR1321158_r2.fq.gz,1
HRR1320917_f1.fq.gz,1
HRR1320917_r2.fq.gz,1
HRR1321159_f1.fq.gz,1
HRR1321159_r2.fq.gz,1
HRR1320918_f1.fq.gz,1
HRR1320918_r2.fq.gz,1
HRR1321160_f1.fq.gz,1
HRR1321160_r2.fq.gz,1
HRR1320919_f1.fq.gz,1
HRR1320919_r2.fq.gz,1
HRR1321161_f1.fq.gz,1
HRR1321161_r2.fq.gz,1
HRR1320920_f1.fq.gz,1
HRR1320920_r2.fq.gz,1
HRR1321162_f1.fq.gz,1
HRR1321162_r2.fq.gz,1
HRR1320921_f1.fq.gz,1
HRR1320921_r2.fq.gz,1
HRR1321163_f1.fq.gz,1
HRR1321163_r2.fq.gz,1
HRR1320922_f1.fq.gz,1
HRR1320922_r2.fq.gz,1
HRR1321164_f1.fq.gz,1
HRR1321164_r2.fq.gz,1
HRR1320923_f1.fq.gz,1
HRR1320923_r2.fq.gz,1
HRR1321165_f1.fq.gz,1
HRR1321165_r2.fq.gz,1
HRR1320924_f1.fq.gz,1
HRR1320924_r2.fq.gz,1
HRR1321166_f1.fq.gz,1
HRR1321166_r2.fq.gz,1
HRR1320925_f1.fq.gz,1
HRR1320925_r2.fq.gz,1
HRR1321167_f1.fq.gz,1
HRR1321167_r2.fq.gz,1
HRR1320926_f1.fq.gz,1
HRR1320926_r2.fq.gz,1
HRR1321168_f1.fq.gz,1
HRR1321168_r2.fq.gz,1
HRR1320927_f1.fq.gz,1
HRR1320927_r2.fq.gz,1
HRR1321169_f1.fq.gz,1
HRR1321169_r2.fq.gz,1
HRR1320928_f1.fq.gz,1
HRR1320928_r2.fq.gz,1
HRR1321170_f1.fq.gz,1
HRR1321170_r2.fq.gz,1
HRR1320929_f1.fq.gz,1
HRR1320929_r2.fq.gz,1
HRR1321171_f1.fq.gz,1
HRR1321171_r2.fq.gz,1
HRR1320930_f1.fq.gz,1
HRR1320930_r2.fq.gz,1
HRR1321172_f1.fq.gz,1
HRR1321172_r2.fq.gz,1
HRR1320931_f1.fq.gz,1
HRR1320931_r2.fq.gz,1
HRR1321173_f1.fq.gz,1
HRR1321173_r2.fq.gz,1
HRR1320932_f1.fq.gz,1
HRR1320932_r2.fq.gz,1
HRR1321174_f1.fq.gz,1
HRR1321174_r2.fq.gz,1
HRR1320933_f1.fq.gz,1
HRR1320933_r2.fq.gz,1
HRR1321175_f1.fq.gz,1
HRR1321175_r2.fq.gz,1
HRR1320934_f1.fq.gz,1
HRR1320934_r2.fq.gz,1
HRR1321176_f1.fq.gz,1
HRR1321176_r2.fq.gz,1
HRR1320935_f1.fq.gz,1
HRR1320935_r2.fq.gz,1
HRR1321177_f1.fq.gz,1
HRR1321177_r2.fq.gz,1
HRR1320936_f1.fq.gz,1
HRR1320936_r2.fq.gz,1
HRR1321178_f1.fq.gz,1
HRR1321178_r2.fq.gz,1
HRR1320937_f1.fq.gz,1
HRR1320937_r2.fq.gz,1
HRR1321179_f1.fq.gz,1
HRR1321179_r2.fq.gz,1
HRR1320938_f1.fq.gz,1
HRR1320938_r2.fq.gz,1
HRR1321180_f1.fq.gz,1
HRR1321180_r2.fq.gz,1
HRR1320939_f1.fq.gz,1
HRR1320939_r2.fq.gz,1
HRR1321181_f1.fq.gz,1
HRR1321181_r2.fq.gz,1
HRR1320940_f1.fq.gz,1
HRR1320940_r2.fq.gz,1
HRR1321182_f1.fq.gz,1
HRR1321182_r2.fq.gz,1
HRR1320941_f1.fq.gz,1
HRR1320941_r2.fq.gz,1
HRR1321183_f1.fq.gz,1
HRR1321183_r2.fq.gz,1
HRR1320942_f1.fq.gz,1
HRR1320942_r2.fq.gz,1
HRR1321184_f1.fq.gz,1
HRR1321184_r2.fq.gz,1
HRR1320943_f1.fq.gz,1
HRR1320943_r2.fq.gz,1
HRR1321185_f1.fq.gz,1
HRR1321185_r2.fq.gz,1
HRR1320944_f1.fq.gz,1
HRR1320944_r2.fq.gz,1
HRR1321186_f1.fq.gz,1
HRR1321186_r2.fq.gz,1
HRR1320945_f1.fq.gz,1
HRR1320945_r2.fq.gz,1
HRR1321187_f1.fq.gz,1
HRR1321187_r2.fq.gz,1
HRR1320946_f1.fq.gz,1
HRR1320946_r2.fq.gz,1
HRR1321188_f1.fq.gz,1
HRR1321188_r2.fq.gz,1
HRR1320947_f1.fq.gz,1
HRR1320947_r2.fq.gz,1
HRR1321189_f1.fq.gz,1
HRR1321189_r2.fq.gz,1
HRR1320948_f1.fq.gz,1
HRR1320948_r2.fq.gz,1
HRR1321190_f1.fq.gz,1
HRR1321190_r2.fq.gz,1
HRR1320949_f1.fq.gz,1
HRR1320949_r2.fq.gz,1
HRR1321191_f1.fq.gz,1
HRR1321191_r2.fq.gz,1
HRR1320950_f1.fq.gz,1
HRR1320950_r2.fq.gz,1
HRR1321192_f1.fq.gz,1
HRR1321192_r2.fq.gz,1
HRR1320951_f1.fq.gz,1
HRR1320951_r2.fq.gz,1
HRR1321193_f1.fq.gz,1
HRR1321193_r2.fq.gz,1
HRR1320952_f1.fq.gz,1
HRR1320952_r2.fq.gz,1
HRR1321194_f1.fq.gz,1
HRR1321194_r2.fq.gz,1
HRR1320953_f1.fq.gz,1
HRR1320953_r2.fq.gz,1
HRR1321195_f1.fq.gz,1
HRR1321195_r2.fq.gz,1
HRR1320954_f1.fq.gz,1
HRR1320954_r2.fq.gz,1
HRR1321196_f1.fq.gz,1
HRR1321196_r2.fq.gz,1
HRR1320955_f1.fq.gz,1
HRR1320955_r2.fq.gz,1
HRR1321197_f1.fq.gz,1
HRR1321197_r2.fq.gz,1
HRR1320956_f1.fq.gz,1
HRR1320956_r2.fq.gz,1
HRR1321198_f1.fq.gz,1
HRR1321198_r2.fq.gz,1
HRR1320957_f1.fq.gz,1
HRR1320957_r2.fq.gz,1
HRR1321199_f1.fq.gz,1
HRR1321199_r2.fq.gz,1
HRR1320958_f1.fq.gz,1
HRR1320958_r2.fq.gz,1
HRR1321200_f1.fq.gz,1
HRR1321200_r2.fq.gz,1
HRR1320959_f1.fq.gz,1
HRR1320959_r2.fq.gz,1
HRR1321201_f1.fq.gz,1
HRR1321201_r2.fq.gz,1
HRR1320960_f1.fq.gz,1
HRR1320960_r2.fq.gz,1
HRR1321202_f1.fq.gz,1
HRR1321202_r2.fq.gz,1
HRR1320961_f1.fq.gz,1
HRR1320961_r2.fq.gz,1
HRR1321203_f1.fq.gz,1
HRR1321203_r2.fq.gz,1
HRR1320962_f1.fq.gz,1
HRR1320962_r2.fq.gz,1
HRR1321204_f1.fq.gz,1
HRR1321204_r2.fq.gz,1
HRR1320963_f1.fq.gz,1
HRR1320963_r2.fq.gz,1
HRR1321205_f1.fq.gz,1
HRR1321205_r2.fq.gz,1
HRR1320964_f1.fq.gz,1
HRR1320964_r2.fq.gz,1
HRR1321206_f1.fq.gz,1
HRR1321206_r2.fq.gz,1
HRR1320965_f1.fq.gz,1
HRR1320965_r2.fq.gz,1
HRR1321207_f1.fq.gz,1
HRR1321207_r2.fq.gz,1
HRR1320966_f1.fq.gz,1
HRR1320966_r2.fq.gz,1
HRR1321208_f1.fq.gz,1
HRR1321208_r2.fq.gz,1
HRR1320967_f1.fq.gz,1
HRR1320967_r2.fq.gz,1
HRR1321209_f1.fq.gz,1
HRR1321209_r2.fq.gz,1
HRR1320968_f1.fq.gz,1
HRR1320968_r2.fq.gz,1
HRR1321210_f1.fq.gz,1
HRR1321210_r2.fq.gz,1
HRR1320969_f1.fq.gz,1
HRR1320969_r2.fq.gz,1
HRR1321211_f1.fq.gz,1
HRR1321211_r2.fq.gz,1
HRR1320970_f1.fq.gz,1
HRR1320970_r2.fq.gz,1
HRR1321212_f1.fq.gz,1
HRR1321212_r2.fq.gz,1
HRR1320971_f1.fq.gz,1
HRR1320971_r2.fq.gz,1
HRR1321213_f1.fq.gz,1
HRR1321213_r2.fq.gz,1
HRR1320972_f1.fq.gz,1
HRR1320972_r2.fq.gz,1
HRR1321214_f1.fq.gz,1
HRR1321214_r2.fq.gz,1
HRR1320973_f1.fq.gz,1
HRR1320973_r2.fq.gz,1
HRR1321215_f1.fq.gz,1
HRR1321215_r2.fq.gz,1
HRR1320974_f1.fq.gz,1
HRR1320974_r2.fq.gz,1
HRR1321216_f1.fq.gz,1
HRR1321216_r2.fq.gz,1
HRR1320975_f1.fq.gz,1
HRR1320975_r2.fq.gz,1
HRR1321217_f1.fq.gz,1
HRR1321217_r2.fq.gz,1
HRR1320976_f1.fq.gz,1
HRR1320976_r2.fq.gz,1
HRR1321218_f1.fq.gz,1
HRR1321218_r2.fq.gz,1
HRR1320977_f1.fq.gz,1
HRR1320977_r2.fq.gz,1
HRR1321219_f1.fq.gz,1
HRR1321219_r2.fq.gz,1
HRR1320978_f1.fq.gz,1
HRR1320978_r2.fq.gz,1
HRR1321220_f1.fq.gz,1
HRR1321220_r2.fq.gz,1
HRR1320979_f1.fq.gz,1
HRR1320979_r2.fq.gz,1
HRR1321221_f1.fq.gz,1
HRR1321221_r2.fq.gz,1
HRR1320980_f1.fq.gz,1
HRR1320980_r2.fq.gz,1
HRR1321222_f1.fq.gz,1
HRR1321222_r2.fq.gz,1
HRR1320981_f1.fq.gz,1
HRR1320981_r2.fq.gz,1
HRR1321223_f1.fq.gz,1
HRR1321223_r2.fq.gz,1
HRR1320982_f1.fq.gz,1
HRR1320982_r2.fq.gz,1
HRR1321224_f1.fq.gz,1
HRR1321224_r2.fq.gz,1
HRR1320983_f1.fq.gz,1
HRR1320983_r2.fq.gz,1
HRR1321225_f1.fq.gz,1
HRR1321225_r2.fq.gz,1
HRR1320984_f1.fq.gz,1
HRR1320984_r2.fq.gz,1
HRR1321226_f1.fq.gz,1
HRR1321226_r2.fq.gz,1
HRR1320985_f1.fq.gz,1
HRR1320985_r2.fq.gz,1
HRR1321227_f1.fq.gz,1
HRR1321227_r2.fq.gz,1
HRR1320986_f1.fq.gz,1
HRR1320986_r2.fq.gz,1
HRR1321228_f1.fq.gz,1
HRR1321228_r2.fq.gz,1
HRR1320987_f1.fq.gz,1
HRR1320987_r2.fq.gz,1
HRR1321229_f1.fq.gz,1
HRR1321229_r2.fq.gz,1
HRR1320988_f1.fq.gz,1
HRR1320988_r2.fq.gz,1
HRR1321230_f1.fq.gz,1
HRR1321230_r2.fq.gz,1
HRR1320989_f1.fq.gz,1
HRR1320989_r2.fq.gz,1
HRR1321231_f1.fq.gz,1
HRR1321231_r2.fq.gz,1
HRR1320990_f1.fq.gz,1
HRR1320990_r2.fq.gz,1
HRR1321232_f1.fq.gz,1
HRR1321232_r2.fq.gz,1
HRR1320991_f1.fq.gz,1
HRR1320991_r2.fq.gz,1
HRR1321233_f1.fq.gz,1
HRR1321233_r2.fq.gz,1
HRR1320992_f1.fq.gz,1
HRR1320992_r2.fq.gz,1
HRR1321234_f1.fq.gz,1
HRR1321234_r2.fq.gz,1
HRR1320993_f1.fq.gz,1
HRR1320993_r2.fq.gz,1
HRR1321235_f1.fq.gz,1
HRR1321235_r2.fq.gz,1
HRR1320994_f1.fq.gz,1
HRR1320994_r2.fq.gz,1
HRR1321236_f1.fq.gz,1
HRR1321236_r2.fq.gz,1
HRR1320995_f1.fq.gz,1
HRR1320995_r2.fq.gz,1
HRR1321237_f1.fq.gz,1
HRR1321237_r2.fq.gz,1
HRR1320996_f1.fq.gz,1
HRR1320996_r2.fq.gz,1
HRR1321238_f1.fq.gz,1
HRR1321238_r2.fq.gz,1
HRR1320997_f1.fq.gz,1
HRR1320997_r2.fq.gz,1
HRR1321239_f1.fq.gz,1
HRR1321239_r2.fq.gz,1
HRR1320998_f1.fq.gz,1
HRR1320998_r2.fq.gz,1
HRR1321240_f1.fq.gz,1
HRR1321240_r2.fq.gz,1
HRR1320999_f1.fq.gz,1
HRR1320999_r2.fq.gz,1
HRR1321241_f1.fq.gz,1
HRR1321241_r2.fq.gz,1
HRR1321000_f1.fq.gz,1
HRR1321000_r2.fq.gz,1
HRR1321242_f1.fq.gz,1
HRR1321242_r2.fq.gz,1
HRR1321001_f1.fq.gz,1
HRR1321001_r2.fq.gz,1
HRR1321243_f1.fq.gz,1
HRR1321243_r2.fq.gz,1
HRR1321002_f1.fq.gz,1
HRR1321002_r2.fq.gz,1
HRR1321244_f1.fq.gz,1
HRR1321244_r2.fq.gz,1
HRR1321003_f1.fq.gz,1
HRR1321003_r2.fq.gz,1
HRR1321245_f1.fq.gz,1
HRR1321245_r2.fq.gz,1
HRR1321004_f1.fq.gz,1
HRR1321004_r2.fq.gz,1
HRR1321246_f1.fq.gz,1
HRR1321246_r2.fq.gz,1
HRR1321005_f1.fq.gz,1
HRR1321005_r2.fq.gz,1
HRR1321247_f1.fq.gz,1
HRR1321247_r2.fq.gz,1
HRR1321006_f1.fq.gz,1
HRR1321006_r2.fq.gz,1
HRR1321248_f1.fq.gz,1
HRR1321248_r2.fq.gz,1
HRR1321007_f1.fq.gz,1
HRR1321007_r2.fq.gz,1
HRR1321249_f1.fq.gz,1
HRR1321249_r2.fq.gz,1
HRR1321008_f1.fq.gz,1
HRR1321008_r2.fq.gz,1
HRR1321250_f1.fq.gz,1
HRR1321250_r2.fq.gz,1
HRR1321009_f1.fq.gz,1
HRR1321009_r2.fq.gz,1
HRR1321251_f1.fq.gz,1
HRR1321251_r2.fq.gz,1
HRR1494221_f1.fastq.gz,1
HRR1494221_r2.fastq.gz,1
HRR1494222_f1.fastq.gz,1
HRR1494222_r2.fastq.gz,1
HRR1493845_f1.fastq.gz,1
HRR1493845_r2.fastq.gz,1
HRR1493846_f1.fastq.gz,1
HRR1493846_r2.fastq.gz,1
HRR1493847_f1.fastq.gz,1
HRR1493847_r2.fastq.gz,1
HRR1493848_f1.fastq.gz,1
HRR1493848_r2.fastq.gz,1
HRR1493849_f1.fastq.gz,1
HRR1493849_r2.fastq.gz,1
HRR1493850_f1.fastq.gz,1
HRR1493850_r2.fastq.gz,1
HRR1493851_f1.fastq.gz,1
HRR1493851_r2.fastq.gz,1
HRR1493852_f1.fastq.gz,1
HRR1493852_r2.fastq.gz,1
HRR1494223_f1.fastq.gz,1
HRR1494223_r2.fastq.gz,1
HRR1493853_f1.fastq.gz,1
HRR1493853_r2.fastq.gz,1
HRR1494224_f1.fastq.gz,1
HRR1494224_r2.fastq.gz,1
HRR1493854_f1.fastq.gz,1
HRR1493854_r2.fastq.gz,1
HRR1494225_f1.fastq.gz,1
HRR1494225_r2.fastq.gz,1
HRR1493855_f1.fastq.gz,1
HRR1493855_r2.fastq.gz,1
HRR1494226_f1.fastq.gz,1
HRR1494226_r2.fastq.gz,1
HRR1493856_f1.fastq.gz,1
HRR1493856_r2.fastq.gz,1
HRR1494227_f1.fastq.gz,1
HRR1494227_r2.fastq.gz,1
HRR1493857_f1.fastq.gz,1
HRR1493857_r2.fastq.gz,1
HRR1494228_f1.fastq.gz,1
HRR1494228_r2.fastq.gz,1
HRR1493861_f1.fastq.gz,1
HRR1493861_r2.fastq.gz,1
HRR1494229_f1.fastq.gz,1
HRR1494229_r2.fastq.gz,1
HRR1493860_f1.fastq.gz,1
HRR1493860_r2.fastq.gz,1
HRR1494230_f1.fastq.gz,1
HRR1494230_r2.fastq.gz,1
HRR1494231_f1.fastq.gz,1
HRR1494231_r2.fastq.gz,1
HRR1493858_f1.fastq.gz,1
HRR1493858_r2.fastq.gz,1
HRR1494232_f1.fastq.gz,1
HRR1494232_r2.fastq.gz,1
HRR1493859_f1.fastq.gz,1
HRR1493859_r2.fastq.gz,1
HRR1494233_f1.fastq.gz,1
HRR1494233_r2.fastq.gz,1
HRR1494234_f1.fastq.gz,1
HRR1494234_r2.fastq.gz,1
HRR1493862_f1.fastq.gz,1
HRR1493862_r2.fastq.gz,1
HRR1494235_f1.fastq.gz,1
HRR1494235_r2.fastq.gz,1
HRR1493863_f1.fastq.gz,1
HRR1493863_r2.fastq.gz,1
HRR1493864_f1.fastq.gz,1
HRR1493864_r2.fastq.gz,1
HRR1493865_f1.fastq.gz,1
HRR1493865_r2.fastq.gz,1
HRR1493866_f1.fastq.gz,1
HRR1493866_r2.fastq.gz,1
HRR1493867_f1.fastq.gz,1
HRR1493867_r2.fastq.gz,1
HRR1493868_f1.fastq.gz,1
HRR1493868_r2.fastq.gz,1
HRR1493869_f1.fastq.gz,1
HRR1493869_r2.fastq.gz,1
HRR1493870_f1.fastq.gz,1
HRR1493870_r2.fastq.gz,1
HRR1493871_f1.fastq.gz,1
HRR1493871_r2.fastq.gz,1
HRR1493872_f1.fastq.gz,1
HRR1493872_r2.fastq.gz,1
HRR1493874_f1.fastq.gz,1
HRR1493874_r2.fastq.gz,1
HRR1494236_f1.fastq.gz,1
HRR1494236_r2.fastq.gz,1
HRR1493877_f1.fastq.gz,1
HRR1493877_r2.fastq.gz,1
HRR1494237_f1.fastq.gz,1
HRR1494237_r2.fastq.gz,1
HRR1493875_f1.fastq.gz,1
HRR1493875_r2.fastq.gz,1
HRR1494238_f1.fastq.gz,1
HRR1494238_r2.fastq.gz,1
