files,format
HRR027604_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027604/HRR027604_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027604_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027604/HRR027604_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027605_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027605/HRR027605_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027605_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027605/HRR027605_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027606_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027606/HRR027606_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027606_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027606/HRR027606_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027607_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027607/HRR027607_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027607_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027607/HRR027607_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027608_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027608/HRR027608_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027608_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027608/HRR027608_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027609_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027609/HRR027609_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027609_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027609/HRR027609_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027610_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027610/HRR027610_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027610_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027610/HRR027610_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027611_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027611/HRR027611_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027611_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027611/HRR027611_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027612_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027612/HRR027612_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027612_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027612/HRR027612_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027613_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027613/HRR027613_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027613_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027613/HRR027613_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027614_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027614/HRR027614_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027614_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027614/HRR027614_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027615_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027615/HRR027615_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027615_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027615/HRR027615_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027616_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027616/HRR027616_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027616_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027616/HRR027616_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027617_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027617/HRR027617_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027617_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027617/HRR027617_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027618_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027618/HRR027618_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027618_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027618/HRR027618_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027619_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027619/HRR027619_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027619_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027619/HRR027619_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027620_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027620/HRR027620_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027620_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027620/HRR027620_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027621_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027621/HRR027621_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027621_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027621/HRR027621_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027622_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027622/HRR027622_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027622_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027622/HRR027622_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027623_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027623/HRR027623_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027623_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027623/HRR027623_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027624_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027624/HRR027624_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027624_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027624/HRR027624_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027625_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027625/HRR027625_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027625_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027625/HRR027625_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027626_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027626/HRR027626_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027626_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027626/HRR027626_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027627_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027627/HRR027627_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027627_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027627/HRR027627_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027628_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027628/HRR027628_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027628_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027628/HRR027628_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027629_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027629/HRR027629_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027629_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027629/HRR027629_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027630_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027630/HRR027630_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027630_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027630/HRR027630_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027631_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027631/HRR027631_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027631_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027631/HRR027631_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027632_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027632/HRR027632_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027632_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027632/HRR027632_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027633_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027633/HRR027633_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027633_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027633/HRR027633_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027634_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027634/HRR027634_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027634_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027634/HRR027634_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027635_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027635/HRR027635_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027635_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027635/HRR027635_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027636_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027636/HRR027636_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027636_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027636/HRR027636_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027637_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027637/HRR027637_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027637_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027637/HRR027637_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027638_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027638/HRR027638_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027638_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027638/HRR027638_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027639_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027639/HRR027639_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027639_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027639/HRR027639_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027640_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027640/HRR027640_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027640_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027640/HRR027640_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027641_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027641/HRR027641_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027641_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027641/HRR027641_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027642_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027642/HRR027642_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027642_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027642/HRR027642_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027643_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027643/HRR027643_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027643_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027643/HRR027643_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027644_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027644/HRR027644_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027644_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027644/HRR027644_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027645_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027645/HRR027645_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027645_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027645/HRR027645_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027646_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027646/HRR027646_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027646_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027646/HRR027646_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027647_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027647/HRR027647_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027647_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027647/HRR027647_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027648_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027648/HRR027648_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027648_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027648/HRR027648_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027649_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027649/HRR027649_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027649_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027649/HRR027649_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027650_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027650/HRR027650_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027650_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027650/HRR027650_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027651_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027651/HRR027651_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027651_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027651/HRR027651_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027652_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027652/HRR027652_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027652_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027652/HRR027652_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027653_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027653/HRR027653_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027653_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027653/HRR027653_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027654_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027654/HRR027654_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027654_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027654/HRR027654_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027655_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027655/HRR027655_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027655_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027655/HRR027655_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027656_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027656/HRR027656_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027656_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027656/HRR027656_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027657_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027657/HRR027657_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027657_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027657/HRR027657_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027658_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027658/HRR027658_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027658_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027658/HRR027658_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027659_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027659/HRR027659_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027659_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027659/HRR027659_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027660_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027660/HRR027660_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027660_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027660/HRR027660_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027661_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027661/HRR027661_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027661_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027661/HRR027661_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027662_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027662/HRR027662_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027662_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027662/HRR027662_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027663_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027663/HRR027663_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027663_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027663/HRR027663_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027664_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027664/HRR027664_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027664_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027664/HRR027664_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027665_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027665/HRR027665_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027665_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027665/HRR027665_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027666_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027666/HRR027666_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027666_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027666/HRR027666_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027667_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027667/HRR027667_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027667_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027667/HRR027667_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027668_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027668/HRR027668_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027668_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027668/HRR027668_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027669_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027669/HRR027669_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027669_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027669/HRR027669_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027670_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027670/HRR027670_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027670_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027670/HRR027670_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027671_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027671/HRR027671_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027671_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027671/HRR027671_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027672_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027672/HRR027672_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027672_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027672/HRR027672_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027673_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027673/HRR027673_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027673_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027673/HRR027673_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027674_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027674/HRR027674_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027674_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027674/HRR027674_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027675_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027675/HRR027675_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027675_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027675/HRR027675_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027676_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027676/HRR027676_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027676_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027676/HRR027676_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027677_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027677/HRR027677_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027677_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027677/HRR027677_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027678_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027678/HRR027678_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027678_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027678/HRR027678_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027679_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027679/HRR027679_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027679_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027679/HRR027679_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027680_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027680/HRR027680_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027680_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027680/HRR027680_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027681_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027681/HRR027681_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027681_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027681/HRR027681_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027682_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027682/HRR027682_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027682_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027682/HRR027682_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027683_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027683/HRR027683_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027683_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027683/HRR027683_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027684_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027684/HRR027684_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027684_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027684/HRR027684_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027685_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027685/HRR027685_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027685_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027685/HRR027685_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027686_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027686/HRR027686_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027686_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027686/HRR027686_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027687_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027687/HRR027687_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027687_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027687/HRR027687_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027688_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027688/HRR027688_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027688_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027688/HRR027688_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027689_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027689/HRR027689_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027689_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027689/HRR027689_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR027690_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027690/HRR027690_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR027690_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000087/HRR027690/HRR027690_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
