files,modal
HRR026549_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026549_f1.fq.gz,WES
HRR026549_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026549_r2.fq.gz,WES
HRR026550_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026550_f1.fq.gz,WES
HRR026550_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026550_r2.fq.gz,WES
HRR026551_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026551_f1.fq.gz,WES
HRR026551_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA000074/HRR026551_r2.fq.gz,WES
HRR230466_f1.fq.gz::NOT_FOUND,WES
HRR230466_r2.fq.gz::NOT_FOUND,WES
HRR230467_f1.fq.gz::NOT_FOUND,WES
HRR230467_r2.fq.gz::NOT_FOUND,WES
HRR230468_f1.fq.gz::NOT_FOUND,WES
HRR230468_r2.fq.gz::NOT_FOUND,WES
HRR230469_f1.fq.gz::NOT_FOUND,WES
HRR230469_r2.fq.gz::NOT_FOUND,WES
HRR230470_f1.fq.gz::NOT_FOUND,WES
HRR230470_r2.fq.gz::NOT_FOUND,WES
HRR230471_f1.fq.gz::NOT_FOUND,WES
HRR230471_r2.fq.gz::NOT_FOUND,WES
HRR230472_f1.fq.gz::NOT_FOUND,WES
HRR230472_r2.fq.gz::NOT_FOUND,WES
HRR230473_f1.fq.gz::NOT_FOUND,WES
HRR230473_r2.fq.gz::NOT_FOUND,WES
HRR230474_f1.fq.gz::NOT_FOUND,WES
HRR230474_r2.fq.gz::NOT_FOUND,WES
HRR230475_f1.fq.gz::NOT_FOUND,WES
HRR230475_r2.fq.gz::NOT_FOUND,WES
HRR230476_f1.fq.gz::NOT_FOUND,WES
HRR230476_r2.fq.gz::NOT_FOUND,WES
HRR230477_f1.fq.gz::NOT_FOUND,WES
HRR230477_r2.fq.gz::NOT_FOUND,WES
HRR230478_f1.fq.gz::NOT_FOUND,WES
HRR230478_r2.fq.gz::NOT_FOUND,WES
HRR230479_f1.fq.gz::NOT_FOUND,WES
HRR230479_r2.fq.gz::NOT_FOUND,WES
HRR230480_f1.fq.gz::NOT_FOUND,WES
HRR230480_r2.fq.gz::NOT_FOUND,WES
HRR230481_f1.fq.gz::NOT_FOUND,WES
HRR230481_r2.fq.gz::NOT_FOUND,WES
HRR230482_f1.fq.gz::NOT_FOUND,WES
HRR230482_r2.fq.gz::NOT_FOUND,WES
HRR230483_f1.fq.gz::NOT_FOUND,WES
HRR230483_r2.fq.gz::NOT_FOUND,WES
HRR230484_f1.fq.gz::NOT_FOUND,WES
HRR230484_r2.fq.gz::NOT_FOUND,WES
HRR230485_f1.fq.gz::NOT_FOUND,WES
HRR230485_r2.fq.gz::NOT_FOUND,WES
HRR230486_f1.fq.gz::NOT_FOUND,WES
HRR230486_r2.fq.gz::NOT_FOUND,WES
HRR230487_f1.fq.gz::NOT_FOUND,WES
HRR230487_r2.fq.gz::NOT_FOUND,WES
HRR230488_f1.fq.gz::NOT_FOUND,WES
HRR230488_r2.fq.gz::NOT_FOUND,WES
HRR230489_f1.fq.gz::NOT_FOUND,WES
HRR230489_r2.fq.gz::NOT_FOUND,WES
HRR230490_f1.fq.gz::NOT_FOUND,WES
HRR230490_r2.fq.gz::NOT_FOUND,WES
HRR230491_f1.fq.gz::NOT_FOUND,WES
HRR230491_r2.fq.gz::NOT_FOUND,WES
HRR230492_f1.fq.gz::NOT_FOUND,WES
HRR230492_r2.fq.gz::NOT_FOUND,WES
HRR230493_f1.fq.gz::NOT_FOUND,WES
HRR230493_r2.fq.gz::NOT_FOUND,WES
HRR230494_f1.fq.gz::NOT_FOUND,WES
HRR230494_r2.fq.gz::NOT_FOUND,WES
HRR230495_f1.fq.gz::NOT_FOUND,WES
HRR230495_r2.fq.gz::NOT_FOUND,WES
HRR230496_f1.fq.gz::NOT_FOUND,WES
HRR230496_r2.fq.gz::NOT_FOUND,WES
HRR230497_f1.fq.gz::NOT_FOUND,WES
HRR230497_r2.fq.gz::NOT_FOUND,WES
HRR230498_f1.fq.gz::NOT_FOUND,WES
HRR230498_r2.fq.gz::NOT_FOUND,WES
HRR230499_f1.fq.gz::NOT_FOUND,WES
HRR230499_r2.fq.gz::NOT_FOUND,WES
HRR230500_f1.fq.gz::NOT_FOUND,WES
HRR230500_r2.fq.gz::NOT_FOUND,WES
HRR230501_f1.fq.gz::NOT_FOUND,WES
HRR230501_r2.fq.gz::NOT_FOUND,WES
HRR230502_f1.fq.gz::NOT_FOUND,WES
HRR230502_r2.fq.gz::NOT_FOUND,WES
HRR230503_f1.fq.gz::NOT_FOUND,WES
HRR230503_r2.fq.gz::NOT_FOUND,WES
HRR230504_f1.fq.gz::NOT_FOUND,WES
HRR230504_r2.fq.gz::NOT_FOUND,WES
HRR230505_f1.fq.gz::NOT_FOUND,WES
HRR230505_r2.fq.gz::NOT_FOUND,WES
HRR230506_f1.fq.gz::NOT_FOUND,WES
HRR230506_r2.fq.gz::NOT_FOUND,WES
HRR230507_f1.fq.gz::NOT_FOUND,WES
HRR230507_r2.fq.gz::NOT_FOUND,WES
HRR230508_f1.fq.gz::NOT_FOUND,WES
HRR230508_r2.fq.gz::NOT_FOUND,WES
HRR230509_f1.fq.gz::NOT_FOUND,WES
HRR230509_r2.fq.gz::NOT_FOUND,WES
HRR230510_f1.fq.gz::NOT_FOUND,WES
HRR230510_r2.fq.gz::NOT_FOUND,WES
HRR230511_f1.fq.gz::NOT_FOUND,WES
HRR230511_r2.fq.gz::NOT_FOUND,WES
HRR230512_f1.fq.gz::NOT_FOUND,WES
HRR230512_r2.fq.gz::NOT_FOUND,WES
HRR230513_f1.fq.gz::NOT_FOUND,WES
HRR230513_r2.fq.gz::NOT_FOUND,WES
HRR230514_f1.fq.gz::NOT_FOUND,WES
HRR230514_r2.fq.gz::NOT_FOUND,WES
HRR230515_f1.fq.gz::NOT_FOUND,WES
HRR230515_r2.fq.gz::NOT_FOUND,WES
HRR230516_f1.fq.gz::NOT_FOUND,WES
HRR230516_r2.fq.gz::NOT_FOUND,WES
HRR230517_f1.fq.gz::NOT_FOUND,WES
HRR230517_r2.fq.gz::NOT_FOUND,WES
HRR230518_f1.fq.gz::NOT_FOUND,WES
HRR230518_r2.fq.gz::NOT_FOUND,WES
HRR230519_f1.fq.gz::NOT_FOUND,WES
HRR230519_r2.fq.gz::NOT_FOUND,WES
HRR230520_f1.fq.gz::NOT_FOUND,WES
HRR230520_r2.fq.gz::NOT_FOUND,WES
HRR230521_f1.fq.gz::NOT_FOUND,WES
HRR230521_r2.fq.gz::NOT_FOUND,WES
HRR230522_f1.fq.gz::NOT_FOUND,WES
HRR230522_r2.fq.gz::NOT_FOUND,WES
HRR230523_f1.fq.gz::NOT_FOUND,WES
HRR230523_r2.fq.gz::NOT_FOUND,WES
HRR230524_f1.fq.gz::NOT_FOUND,WES
HRR230524_r2.fq.gz::NOT_FOUND,WES
HRR230525_f1.fq.gz::NOT_FOUND,WES
HRR230525_r2.fq.gz::NOT_FOUND,WES
HRR230526_f1.fq.gz::NOT_FOUND,WES
HRR230526_r2.fq.gz::NOT_FOUND,WES
HRR230527_f1.fq.gz::NOT_FOUND,WES
HRR230527_r2.fq.gz::NOT_FOUND,WES
HRR230528_f1.fq.gz::NOT_FOUND,WES
HRR230528_r2.fq.gz::NOT_FOUND,WES
HRR230529_f1.fq.gz::NOT_FOUND,WES
HRR230529_r2.fq.gz::NOT_FOUND,WES
HRR230530_f1.fq.gz::NOT_FOUND,WES
HRR230530_r2.fq.gz::NOT_FOUND,WES
HRR230531_f1.fq.gz::NOT_FOUND,WES
HRR230531_r2.fq.gz::NOT_FOUND,WES
HRR230532_f1.fq.gz::NOT_FOUND,WES
HRR230532_r2.fq.gz::NOT_FOUND,WES
HRR230533_f1.fq.gz::NOT_FOUND,WES
HRR230533_r2.fq.gz::NOT_FOUND,WES
HRR230534_f1.fq.gz::NOT_FOUND,WES
HRR230534_r2.fq.gz::NOT_FOUND,WES
HRR230535_f1.fq.gz::NOT_FOUND,WES
HRR230535_r2.fq.gz::NOT_FOUND,WES
HRR230536_f1.fq.gz::NOT_FOUND,WES
HRR230536_r2.fq.gz::NOT_FOUND,WES
HRR230537_f1.fq.gz::NOT_FOUND,WES
HRR230537_r2.fq.gz::NOT_FOUND,WES
HRR230538_f1.fq.gz::NOT_FOUND,WES
HRR230538_r2.fq.gz::NOT_FOUND,WES
HRR230539_f1.fq.gz::NOT_FOUND,WES
HRR230539_r2.fq.gz::NOT_FOUND,WES
HRR230540_f1.fq.gz::NOT_FOUND,WES
HRR230540_r2.fq.gz::NOT_FOUND,WES
HRR230541_f1.fq.gz::NOT_FOUND,WES
HRR230541_r2.fq.gz::NOT_FOUND,WES
HRR230542_f1.fq.gz::NOT_FOUND,WES
HRR230542_r2.fq.gz::NOT_FOUND,WES
HRR230543_f1.fq.gz::NOT_FOUND,WES
HRR230543_r2.fq.gz::NOT_FOUND,WES
HRR230544_f1.fq.gz::NOT_FOUND,WES
HRR230544_r2.fq.gz::NOT_FOUND,WES
HRR230545_f1.fq.gz::NOT_FOUND,WES
HRR230545_r2.fq.gz::NOT_FOUND,WES
HRR230546_f1.fq.gz::NOT_FOUND,WES
HRR230546_r2.fq.gz::NOT_FOUND,WES
HRR230547_f1.fq.gz::NOT_FOUND,WES
HRR230547_r2.fq.gz::NOT_FOUND,WES
HRR230548_f1.fq.gz::NOT_FOUND,WES
HRR230548_r2.fq.gz::NOT_FOUND,WES
HRR230549_f1.fq.gz::NOT_FOUND,WES
HRR230549_r2.fq.gz::NOT_FOUND,WES
HRR230550_f1.fq.gz::NOT_FOUND,WES
HRR230550_r2.fq.gz::NOT_FOUND,WES
HRR230551_f1.fq.gz::NOT_FOUND,WES
HRR230551_r2.fq.gz::NOT_FOUND,WES
HRR230552_f1.fq.gz::NOT_FOUND,WES
HRR230552_r2.fq.gz::NOT_FOUND,WES
HRR230553_f1.fq.gz::NOT_FOUND,WES
HRR230553_r2.fq.gz::NOT_FOUND,WES
HRR230554_f1.fq.gz::NOT_FOUND,WES
HRR230554_r2.fq.gz::NOT_FOUND,WES
HRR230555_f1.fq.gz::NOT_FOUND,WES
HRR230555_r2.fq.gz::NOT_FOUND,WES
HRR230556_f1.fq.gz::NOT_FOUND,WES
HRR230556_r2.fq.gz::NOT_FOUND,WES
HRR230557_f1.fq.gz::NOT_FOUND,WES
HRR230557_r2.fq.gz::NOT_FOUND,WES
HRR230558_f1.fq.gz::NOT_FOUND,WES
HRR230558_r2.fq.gz::NOT_FOUND,WES
HRR230559_f1.fq.gz::NOT_FOUND,WES
HRR230559_r2.fq.gz::NOT_FOUND,WES
HRR230560_f1.fq.gz::NOT_FOUND,WES
HRR230560_r2.fq.gz::NOT_FOUND,WES
HRR230561_f1.fq.gz::NOT_FOUND,WES
HRR230561_r2.fq.gz::NOT_FOUND,WES
HRR230562_f1.fq.gz::NOT_FOUND,WES
HRR230562_r2.fq.gz::NOT_FOUND,WES
HRR230563_f1.fq.gz::NOT_FOUND,WES
HRR230563_r2.fq.gz::NOT_FOUND,WES
HRR230564_f1.fq.gz::NOT_FOUND,WES
HRR230564_r2.fq.gz::NOT_FOUND,WES
HRR230565_f1.fq.gz::NOT_FOUND,WES
HRR230565_r2.fq.gz::NOT_FOUND,WES
HRR230566_f1.fq.gz::NOT_FOUND,WES
HRR230566_r2.fq.gz::NOT_FOUND,WES
HRR230567_f1.fq.gz::NOT_FOUND,WES
HRR230567_r2.fq.gz::NOT_FOUND,WES
HRR230568_f1.fq.gz::NOT_FOUND,WES
HRR230568_r2.fq.gz::NOT_FOUND,WES
HRR230569_f1.fq.gz::NOT_FOUND,WES
HRR230569_r2.fq.gz::NOT_FOUND,WES
HRR230570_f1.fq.gz::NOT_FOUND,WES
HRR230570_r2.fq.gz::NOT_FOUND,WES
HRR230571_f1.fq.gz::NOT_FOUND,WES
HRR230571_r2.fq.gz::NOT_FOUND,WES
HRR230572_f1.fq.gz::NOT_FOUND,WES
HRR230572_r2.fq.gz::NOT_FOUND,WES
HRR230573_f1.fq.gz::NOT_FOUND,WES
HRR230573_r2.fq.gz::NOT_FOUND,WES
HRR230574_f1.fq.gz::NOT_FOUND,WES
HRR230574_r2.fq.gz::NOT_FOUND,WES
HRR230575_f1.fq.gz::NOT_FOUND,WES
HRR230575_r2.fq.gz::NOT_FOUND,WES
HRR230576_f1.fq.gz::NOT_FOUND,WES
HRR230576_r2.fq.gz::NOT_FOUND,WES
HRR230577_f1.fq.gz::NOT_FOUND,WES
HRR230577_r2.fq.gz::NOT_FOUND,WES
HRR230578_f1.fq.gz::NOT_FOUND,WES
HRR230578_r2.fq.gz::NOT_FOUND,WES
HRR230579_f1.fq.gz::NOT_FOUND,WES
HRR230579_r2.fq.gz::NOT_FOUND,WES
HRR230580_f1.fq.gz::NOT_FOUND,WES
HRR230580_r2.fq.gz::NOT_FOUND,WES
HRR230581_f1.fq.gz::NOT_FOUND,WES
HRR230581_r2.fq.gz::NOT_FOUND,WES
HRR230582_f1.fq.gz::NOT_FOUND,WES
HRR230582_r2.fq.gz::NOT_FOUND,WES
HRR230583_f1.fq.gz::NOT_FOUND,WES
HRR230583_r2.fq.gz::NOT_FOUND,WES
HRR230584_f1.fq.gz::NOT_FOUND,WES
HRR230584_r2.fq.gz::NOT_FOUND,WES
HRR230585_f1.fq.gz::NOT_FOUND,WES
HRR230585_r2.fq.gz::NOT_FOUND,WES
HRR230586_f1.fq.gz::NOT_FOUND,WES
HRR230586_r2.fq.gz::NOT_FOUND,WES
HRR230587_f1.fq.gz::NOT_FOUND,WES
HRR230587_r2.fq.gz::NOT_FOUND,WES
HRR230588_f1.fq.gz::NOT_FOUND,WES
HRR230588_r2.fq.gz::NOT_FOUND,WES
HRR230589_f1.fq.gz::NOT_FOUND,WES
HRR230589_r2.fq.gz::NOT_FOUND,WES
HRR230466_f1.fq.gz::NOT_FOUND,RNA
HRR230466_r2.fq.gz::NOT_FOUND,RNA
HRR230467_f1.fq.gz::NOT_FOUND,RNA
HRR230467_r2.fq.gz::NOT_FOUND,RNA
HRR230468_f1.fq.gz::NOT_FOUND,RNA
HRR230468_r2.fq.gz::NOT_FOUND,RNA
HRR230469_f1.fq.gz::NOT_FOUND,RNA
HRR230469_r2.fq.gz::NOT_FOUND,RNA
HRR230470_f1.fq.gz::NOT_FOUND,RNA
HRR230470_r2.fq.gz::NOT_FOUND,RNA
HRR230471_f1.fq.gz::NOT_FOUND,RNA
HRR230471_r2.fq.gz::NOT_FOUND,RNA
HRR230472_f1.fq.gz::NOT_FOUND,RNA
HRR230472_r2.fq.gz::NOT_FOUND,RNA
HRR230473_f1.fq.gz::NOT_FOUND,RNA
HRR230473_r2.fq.gz::NOT_FOUND,RNA
HRR230474_f1.fq.gz::NOT_FOUND,RNA
HRR230474_r2.fq.gz::NOT_FOUND,RNA
HRR230475_f1.fq.gz::NOT_FOUND,RNA
HRR230475_r2.fq.gz::NOT_FOUND,RNA
HRR230476_f1.fq.gz::NOT_FOUND,RNA
HRR230476_r2.fq.gz::NOT_FOUND,RNA
HRR230477_f1.fq.gz::NOT_FOUND,RNA
HRR230477_r2.fq.gz::NOT_FOUND,RNA
HRR230478_f1.fq.gz::NOT_FOUND,RNA
HRR230478_r2.fq.gz::NOT_FOUND,RNA
HRR230479_f1.fq.gz::NOT_FOUND,RNA
HRR230479_r2.fq.gz::NOT_FOUND,RNA
HRR230480_f1.fq.gz::NOT_FOUND,RNA
HRR230480_r2.fq.gz::NOT_FOUND,RNA
HRR230481_f1.fq.gz::NOT_FOUND,RNA
HRR230481_r2.fq.gz::NOT_FOUND,RNA
HRR230482_f1.fq.gz::NOT_FOUND,RNA
HRR230482_r2.fq.gz::NOT_FOUND,RNA
HRR230483_f1.fq.gz::NOT_FOUND,RNA
HRR230483_r2.fq.gz::NOT_FOUND,RNA
HRR230484_f1.fq.gz::NOT_FOUND,RNA
HRR230484_r2.fq.gz::NOT_FOUND,RNA
HRR230485_f1.fq.gz::NOT_FOUND,RNA
HRR230485_r2.fq.gz::NOT_FOUND,RNA
HRR230486_f1.fq.gz::NOT_FOUND,RNA
HRR230486_r2.fq.gz::NOT_FOUND,RNA
HRR230487_f1.fq.gz::NOT_FOUND,RNA
HRR230487_r2.fq.gz::NOT_FOUND,RNA
HRR230488_f1.fq.gz::NOT_FOUND,RNA
HRR230488_r2.fq.gz::NOT_FOUND,RNA
HRR230489_f1.fq.gz::NOT_FOUND,RNA
HRR230489_r2.fq.gz::NOT_FOUND,RNA
HRR230490_f1.fq.gz::NOT_FOUND,RNA
HRR230490_r2.fq.gz::NOT_FOUND,RNA
HRR230491_f1.fq.gz::NOT_FOUND,RNA
HRR230491_r2.fq.gz::NOT_FOUND,RNA
HRR230492_f1.fq.gz::NOT_FOUND,RNA
HRR230492_r2.fq.gz::NOT_FOUND,RNA
HRR230493_f1.fq.gz::NOT_FOUND,RNA
HRR230493_r2.fq.gz::NOT_FOUND,RNA
HRR230494_f1.fq.gz::NOT_FOUND,RNA
HRR230494_r2.fq.gz::NOT_FOUND,RNA
HRR230495_f1.fq.gz::NOT_FOUND,RNA
HRR230495_r2.fq.gz::NOT_FOUND,RNA
HRR230496_f1.fq.gz::NOT_FOUND,RNA
HRR230496_r2.fq.gz::NOT_FOUND,RNA
HRR230497_f1.fq.gz::NOT_FOUND,RNA
HRR230497_r2.fq.gz::NOT_FOUND,RNA
HRR230498_f1.fq.gz::NOT_FOUND,RNA
HRR230498_r2.fq.gz::NOT_FOUND,RNA
HRR230499_f1.fq.gz::NOT_FOUND,RNA
HRR230499_r2.fq.gz::NOT_FOUND,RNA
HRR230500_f1.fq.gz::NOT_FOUND,RNA
HRR230500_r2.fq.gz::NOT_FOUND,RNA
HRR230501_f1.fq.gz::NOT_FOUND,RNA
HRR230501_r2.fq.gz::NOT_FOUND,RNA
HRR230502_f1.fq.gz::NOT_FOUND,RNA
HRR230502_r2.fq.gz::NOT_FOUND,RNA
HRR230503_f1.fq.gz::NOT_FOUND,RNA
HRR230503_r2.fq.gz::NOT_FOUND,RNA
HRR230504_f1.fq.gz::NOT_FOUND,RNA
HRR230504_r2.fq.gz::NOT_FOUND,RNA
HRR230505_f1.fq.gz::NOT_FOUND,RNA
HRR230505_r2.fq.gz::NOT_FOUND,RNA
HRR230506_f1.fq.gz::NOT_FOUND,RNA
HRR230506_r2.fq.gz::NOT_FOUND,RNA
HRR230507_f1.fq.gz::NOT_FOUND,RNA
HRR230507_r2.fq.gz::NOT_FOUND,RNA
HRR230508_f1.fq.gz::NOT_FOUND,RNA
HRR230508_r2.fq.gz::NOT_FOUND,RNA
HRR230509_f1.fq.gz::NOT_FOUND,RNA
HRR230509_r2.fq.gz::NOT_FOUND,RNA
HRR230510_f1.fq.gz::NOT_FOUND,RNA
HRR230510_r2.fq.gz::NOT_FOUND,RNA
HRR230511_f1.fq.gz::NOT_FOUND,RNA
HRR230511_r2.fq.gz::NOT_FOUND,RNA
HRR230512_f1.fq.gz::NOT_FOUND,RNA
HRR230512_r2.fq.gz::NOT_FOUND,RNA
HRR230513_f1.fq.gz::NOT_FOUND,RNA
HRR230513_r2.fq.gz::NOT_FOUND,RNA
HRR230514_f1.fq.gz::NOT_FOUND,RNA
HRR230514_r2.fq.gz::NOT_FOUND,RNA
HRR230515_f1.fq.gz::NOT_FOUND,RNA
HRR230515_r2.fq.gz::NOT_FOUND,RNA
HRR230516_f1.fq.gz::NOT_FOUND,RNA
HRR230516_r2.fq.gz::NOT_FOUND,RNA
HRR230517_f1.fq.gz::NOT_FOUND,RNA
HRR230517_r2.fq.gz::NOT_FOUND,RNA
HRR230518_f1.fq.gz::NOT_FOUND,RNA
HRR230518_r2.fq.gz::NOT_FOUND,RNA
HRR230519_f1.fq.gz::NOT_FOUND,RNA
HRR230519_r2.fq.gz::NOT_FOUND,RNA
HRR230520_f1.fq.gz::NOT_FOUND,RNA
HRR230520_r2.fq.gz::NOT_FOUND,RNA
HRR230521_f1.fq.gz::NOT_FOUND,RNA
HRR230521_r2.fq.gz::NOT_FOUND,RNA
HRR230522_f1.fq.gz::NOT_FOUND,RNA
HRR230522_r2.fq.gz::NOT_FOUND,RNA
HRR230523_f1.fq.gz::NOT_FOUND,RNA
HRR230523_r2.fq.gz::NOT_FOUND,RNA
HRR230524_f1.fq.gz::NOT_FOUND,RNA
HRR230524_r2.fq.gz::NOT_FOUND,RNA
HRR230525_f1.fq.gz::NOT_FOUND,RNA
HRR230525_r2.fq.gz::NOT_FOUND,RNA
HRR230526_f1.fq.gz::NOT_FOUND,RNA
HRR230526_r2.fq.gz::NOT_FOUND,RNA
HRR230527_f1.fq.gz::NOT_FOUND,RNA
HRR230527_r2.fq.gz::NOT_FOUND,RNA
HRR230528_f1.fq.gz::NOT_FOUND,RNA
HRR230528_r2.fq.gz::NOT_FOUND,RNA
HRR230529_f1.fq.gz::NOT_FOUND,RNA
HRR230529_r2.fq.gz::NOT_FOUND,RNA
HRR230530_f1.fq.gz::NOT_FOUND,RNA
HRR230530_r2.fq.gz::NOT_FOUND,RNA
HRR230531_f1.fq.gz::NOT_FOUND,RNA
HRR230531_r2.fq.gz::NOT_FOUND,RNA
HRR230532_f1.fq.gz::NOT_FOUND,RNA
HRR230532_r2.fq.gz::NOT_FOUND,RNA
HRR230533_f1.fq.gz::NOT_FOUND,RNA
HRR230533_r2.fq.gz::NOT_FOUND,RNA
HRR230534_f1.fq.gz::NOT_FOUND,RNA
HRR230534_r2.fq.gz::NOT_FOUND,RNA
HRR230535_f1.fq.gz::NOT_FOUND,RNA
HRR230535_r2.fq.gz::NOT_FOUND,RNA
HRR230536_f1.fq.gz::NOT_FOUND,RNA
HRR230536_r2.fq.gz::NOT_FOUND,RNA
HRR230537_f1.fq.gz::NOT_FOUND,RNA
HRR230537_r2.fq.gz::NOT_FOUND,RNA
HRR230538_f1.fq.gz::NOT_FOUND,RNA
HRR230538_r2.fq.gz::NOT_FOUND,RNA
HRR230539_f1.fq.gz::NOT_FOUND,RNA
HRR230539_r2.fq.gz::NOT_FOUND,RNA
HRR230540_f1.fq.gz::NOT_FOUND,RNA
HRR230540_r2.fq.gz::NOT_FOUND,RNA
HRR230541_f1.fq.gz::NOT_FOUND,RNA
HRR230541_r2.fq.gz::NOT_FOUND,RNA
HRR230542_f1.fq.gz::NOT_FOUND,RNA
HRR230542_r2.fq.gz::NOT_FOUND,RNA
HRR230543_f1.fq.gz::NOT_FOUND,RNA
HRR230543_r2.fq.gz::NOT_FOUND,RNA
HRR230544_f1.fq.gz::NOT_FOUND,RNA
HRR230544_r2.fq.gz::NOT_FOUND,RNA
HRR230545_f1.fq.gz::NOT_FOUND,RNA
HRR230545_r2.fq.gz::NOT_FOUND,RNA
HRR230546_f1.fq.gz::NOT_FOUND,RNA
HRR230546_r2.fq.gz::NOT_FOUND,RNA
HRR230547_f1.fq.gz::NOT_FOUND,RNA
HRR230547_r2.fq.gz::NOT_FOUND,RNA
HRR230548_f1.fq.gz::NOT_FOUND,RNA
HRR230548_r2.fq.gz::NOT_FOUND,RNA
HRR230549_f1.fq.gz::NOT_FOUND,RNA
HRR230549_r2.fq.gz::NOT_FOUND,RNA
HRR230550_f1.fq.gz::NOT_FOUND,RNA
HRR230550_r2.fq.gz::NOT_FOUND,RNA
HRR230551_f1.fq.gz::NOT_FOUND,RNA
HRR230551_r2.fq.gz::NOT_FOUND,RNA
HRR230552_f1.fq.gz::NOT_FOUND,RNA
HRR230552_r2.fq.gz::NOT_FOUND,RNA
HRR230553_f1.fq.gz::NOT_FOUND,RNA
HRR230553_r2.fq.gz::NOT_FOUND,RNA
HRR230554_f1.fq.gz::NOT_FOUND,RNA
HRR230554_r2.fq.gz::NOT_FOUND,RNA
HRR230555_f1.fq.gz::NOT_FOUND,RNA
HRR230555_r2.fq.gz::NOT_FOUND,RNA
HRR230556_f1.fq.gz::NOT_FOUND,RNA
HRR230556_r2.fq.gz::NOT_FOUND,RNA
HRR230557_f1.fq.gz::NOT_FOUND,RNA
HRR230557_r2.fq.gz::NOT_FOUND,RNA
HRR230558_f1.fq.gz::NOT_FOUND,RNA
HRR230558_r2.fq.gz::NOT_FOUND,RNA
HRR230559_f1.fq.gz::NOT_FOUND,RNA
HRR230559_r2.fq.gz::NOT_FOUND,RNA
HRR230560_f1.fq.gz::NOT_FOUND,RNA
HRR230560_r2.fq.gz::NOT_FOUND,RNA
HRR230561_f1.fq.gz::NOT_FOUND,RNA
HRR230561_r2.fq.gz::NOT_FOUND,RNA
HRR230562_f1.fq.gz::NOT_FOUND,RNA
HRR230562_r2.fq.gz::NOT_FOUND,RNA
HRR230563_f1.fq.gz::NOT_FOUND,RNA
HRR230563_r2.fq.gz::NOT_FOUND,RNA
HRR230564_f1.fq.gz::NOT_FOUND,RNA
HRR230564_r2.fq.gz::NOT_FOUND,RNA
HRR230565_f1.fq.gz::NOT_FOUND,RNA
HRR230565_r2.fq.gz::NOT_FOUND,RNA
HRR230566_f1.fq.gz::NOT_FOUND,RNA
HRR230566_r2.fq.gz::NOT_FOUND,RNA
HRR230567_f1.fq.gz::NOT_FOUND,RNA
HRR230567_r2.fq.gz::NOT_FOUND,RNA
HRR230568_f1.fq.gz::NOT_FOUND,RNA
HRR230568_r2.fq.gz::NOT_FOUND,RNA
HRR230569_f1.fq.gz::NOT_FOUND,RNA
HRR230569_r2.fq.gz::NOT_FOUND,RNA
HRR230570_f1.fq.gz::NOT_FOUND,RNA
HRR230570_r2.fq.gz::NOT_FOUND,RNA
HRR230571_f1.fq.gz::NOT_FOUND,RNA
HRR230571_r2.fq.gz::NOT_FOUND,RNA
HRR230572_f1.fq.gz::NOT_FOUND,RNA
HRR230572_r2.fq.gz::NOT_FOUND,RNA
HRR230573_f1.fq.gz::NOT_FOUND,RNA
HRR230573_r2.fq.gz::NOT_FOUND,RNA
HRR230574_f1.fq.gz::NOT_FOUND,RNA
HRR230574_r2.fq.gz::NOT_FOUND,RNA
HRR230575_f1.fq.gz::NOT_FOUND,RNA
HRR230575_r2.fq.gz::NOT_FOUND,RNA
HRR230576_f1.fq.gz::NOT_FOUND,RNA
HRR230576_r2.fq.gz::NOT_FOUND,RNA
HRR230577_f1.fq.gz::NOT_FOUND,RNA
HRR230577_r2.fq.gz::NOT_FOUND,RNA
HRR230578_f1.fq.gz::NOT_FOUND,RNA
HRR230578_r2.fq.gz::NOT_FOUND,RNA
HRR230579_f1.fq.gz::NOT_FOUND,RNA
HRR230579_r2.fq.gz::NOT_FOUND,RNA
HRR230580_f1.fq.gz::NOT_FOUND,RNA
HRR230580_r2.fq.gz::NOT_FOUND,RNA
HRR230581_f1.fq.gz::NOT_FOUND,RNA
HRR230581_r2.fq.gz::NOT_FOUND,RNA
HRR230582_f1.fq.gz::NOT_FOUND,RNA
HRR230582_r2.fq.gz::NOT_FOUND,RNA
HRR230583_f1.fq.gz::NOT_FOUND,RNA
HRR230583_r2.fq.gz::NOT_FOUND,RNA
HRR230584_f1.fq.gz::NOT_FOUND,RNA
HRR230584_r2.fq.gz::NOT_FOUND,RNA
HRR230585_f1.fq.gz::NOT_FOUND,RNA
HRR230585_r2.fq.gz::NOT_FOUND,RNA
HRR230586_f1.fq.gz::NOT_FOUND,RNA
HRR230586_r2.fq.gz::NOT_FOUND,RNA
HRR230587_f1.fq.gz::NOT_FOUND,RNA
HRR230587_r2.fq.gz::NOT_FOUND,RNA
HRR230588_f1.fq.gz::NOT_FOUND,RNA
HRR230588_r2.fq.gz::NOT_FOUND,RNA
HRR230589_f1.fq.gz::NOT_FOUND,RNA
HRR230589_r2.fq.gz::NOT_FOUND,RNA
