t2_id,study_accession
HRR2997499.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997499.snv.vcf.gz,HRA016026
HRR2997485.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997485.snv.vcf.gz,HRA016026
HRR2997503.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997503.snv.vcf.gz,HRA016026
HRR2997492.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997492.snv.vcf.gz,HRA016026
HRR2997511.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997511.snv.vcf.gz,HRA016026
HRR2997507.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997507.snv.vcf.gz,HRA016026
HRR2997473.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997473.snv.vcf.gz.tbi,HRA016026
HRR2997477.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997477.snv.vcf.gz.tbi,HRA016026
HRR2997515.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997515.snv.vcf.gz,HRA016026
HRR2997519.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997519.snv.vcf.gz,HRA016026
HRR2997481.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997481.snv.vcf.gz.tbi,HRA016026
HRR2997488.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997488.snv.vcf.gz.tbi,HRA016026
HRR2997499.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997499.snv.vcf.gz.tbi,HRA016026
HRR2997526.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997526.snv.vcf.gz,HRA016026
HRR2997496.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997496.snv.vcf.gz.tbi,HRA016026
HRR2997522.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997522.snv.vcf.gz,HRA016026
HRR2997492.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997492.snv.vcf.gz.tbi,HRA016026
HRR2997530.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997530.snv.vcf.gz,HRA016026
HRR2997503.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997503.snv.vcf.gz.tbi,HRA016026
HRR2997511.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997511.snv.vcf.gz.tbi,HRA016026
HRR2997485.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997485.snv.vcf.gz.tbi,HRA016026
HRR2997507.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997507.snv.vcf.gz.tbi,HRA016026
HRR2997515.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997515.snv.vcf.gz.tbi,HRA016026
HRR2997519.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997519.snv.vcf.gz.tbi,HRA016026
HRR2997542.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997542.snv.vcf.gz,HRA016026
HRR2997534.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997534.snv.vcf.gz,HRA016026
HRR2997538.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997538.snv.vcf.gz,HRA016026
HRR2997546.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997546.snv.vcf.gz,HRA016026
HRR2997526.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997526.snv.vcf.gz.tbi,HRA016026
HRR2997530.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997530.snv.vcf.gz.tbi,HRA016026
HRR2997522.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997522.snv.vcf.gz.tbi,HRA016026
HRR2997550.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997550.snv.vcf.gz,HRA016026
HRR2997542.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997542.snv.vcf.gz.tbi,HRA016026
HRR2997546.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997546.snv.vcf.gz.tbi,HRA016026
HRR2997538.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997538.snv.vcf.gz.tbi,HRA016026
HRR2997534.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997534.snv.vcf.gz.tbi,HRA016026
HRR2997558.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997558.snv.vcf.gz,HRA016026
HRR2997554.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997554.snv.vcf.gz,HRA016026
HRR2997562.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997562.snv.vcf.gz,HRA016026
HRR2997550.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997550.snv.vcf.gz.tbi,HRA016026
HRR2997573.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997573.snv.vcf.gz,HRA016026
HRR2997566.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997566.snv.vcf.gz,HRA016026
HRR2997569.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997569.snv.vcf.gz,HRA016026
HRR2997577.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997577.snv.vcf.gz,HRA016026
HRR2997581.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997581.snv.vcf.gz,HRA016026
HRR2997558.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997558.snv.vcf.gz.tbi,HRA016026
HRR2997554.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997554.snv.vcf.gz.tbi,HRA016026
HRR2997562.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997562.snv.vcf.gz.tbi,HRA016026
HRR2997573.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997573.snv.vcf.gz.tbi,HRA016026
HRR2997566.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997566.snv.vcf.gz.tbi,HRA016026
HRR2997577.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997577.snv.vcf.gz.tbi,HRA016026
HRR2997581.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997581.snv.vcf.gz.tbi,HRA016026
HRR2997593.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997593.snv.vcf.gz,HRA016026
HRR2997605.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997605.snv.vcf.gz,HRA016026
HRR2997613.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997613.snv.vcf.gz,HRA016026
HRR2997589.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997589.snv.vcf.gz,HRA016026
HRR2997609.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997609.snv.vcf.gz,HRA016026
HRR2997601.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997601.snv.vcf.gz,HRA016026
HRR2997597.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997597.snv.vcf.gz,HRA016026
HRR2997585.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997585.snv.vcf.gz,HRA016026
HRR2997620.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997620.snv.vcf.gz,HRA016026
HRR2997616.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997616.snv.vcf.gz,HRA016026
HRR2997624.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997624.snv.vcf.gz,HRA016026
HRR2997632.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997632.snv.vcf.gz,HRA016026
HRR2997628.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997628.snv.vcf.gz,HRA016026
HRR2997640.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997640.snv.vcf.gz,HRA016026
HRR2997636.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997636.snv.vcf.gz,HRA016026
HRR2997593.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997593.snv.vcf.gz.tbi,HRA016026
HRR2997605.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997605.snv.vcf.gz.tbi,HRA016026
HRR2997589.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997589.snv.vcf.gz.tbi,HRA016026
HRR2997601.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997601.snv.vcf.gz.tbi,HRA016026
HRR2997609.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997609.snv.vcf.gz.tbi,HRA016026
HRR2997597.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997597.snv.vcf.gz.tbi,HRA016026
HRR2997613.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997613.snv.vcf.gz.tbi,HRA016026
HRR2997585.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997585.snv.vcf.gz.tbi,HRA016026
HRR2997616.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997616.snv.vcf.gz.tbi,HRA016026
HRR2997620.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997620.snv.vcf.gz.tbi,HRA016026
HRR2997624.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997624.snv.vcf.gz.tbi,HRA016026
HRR2997628.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997628.snv.vcf.gz.tbi,HRA016026
HRR2997632.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997632.snv.vcf.gz.tbi,HRA016026
HRR2997676.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997676.snv.vcf.gz,HRA016026
HRR2997652.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997652.snv.vcf.gz,HRA016026
HRR2997664.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997664.snv.vcf.gz,HRA016026
HRR2997640.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997640.snv.vcf.gz.tbi,HRA016026
HRR2997636.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997636.snv.vcf.gz.tbi,HRA016026
HRR2997656.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997656.snv.vcf.gz,HRA016026
HRR2997648.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997648.snv.vcf.gz,HRA016026
HRR2997644.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997644.snv.vcf.gz,HRA016026
HRR2997660.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997660.snv.vcf.gz,HRA016026
HRR2997668.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997668.snv.vcf.gz,HRA016026
HRR2997672.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997672.snv.vcf.gz,HRA016026
HRR2997684.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997684.snv.vcf.gz,HRA016026
HRR2997680.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997680.snv.vcf.gz,HRA016026
HRR2997688.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997688.snv.vcf.gz,HRA016026
HRR2997676.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997676.snv.vcf.gz.tbi,HRA016026
HRR2997692.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997692.snv.vcf.gz,HRA016026
HRR2997696.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997696.snv.vcf.gz,HRA016026
HRR2997684.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997684.snv.vcf.gz.tbi,HRA016026
HRR2997680.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997680.snv.vcf.gz.tbi,HRA016026
HRR2997688.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997688.snv.vcf.gz.tbi,HRA016026
HRR2997656.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997656.snv.vcf.gz.tbi,HRA016026
HRR2997648.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997648.snv.vcf.gz.tbi,HRA016026
HRR2997652.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997652.snv.vcf.gz.tbi,HRA016026
HRR2997664.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997664.snv.vcf.gz.tbi,HRA016026
HRR2997644.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997644.snv.vcf.gz.tbi,HRA016026
HRR2997672.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997672.snv.vcf.gz.tbi,HRA016026
HRR2997660.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997660.snv.vcf.gz.tbi,HRA016026
HRR2997668.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997668.snv.vcf.gz.tbi,HRA016026
HRR2997704.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997704.snv.vcf.gz,HRA016026
HRR2997700.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997700.snv.vcf.gz,HRA016026
HRR2997708.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997708.snv.vcf.gz,HRA016026
HRR2997724.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997724.snv.vcf.gz,HRA016026
HRR2997712.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997712.snv.vcf.gz,HRA016026
HRR2997728.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997728.snv.vcf.gz,HRA016026
HRR2997716.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997716.snv.vcf.gz,HRA016026
HRR2997720.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997720.snv.vcf.gz,HRA016026
HRR2997692.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997692.snv.vcf.gz.tbi,HRA016026
HRR2997696.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997696.snv.vcf.gz.tbi,HRA016026
HRR2997732.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997732.snv.vcf.gz,HRA016026
HRR2997724.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997724.snv.vcf.gz.tbi,HRA016026
HRR2997748.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997748.snv.vcf.gz,HRA016026
HRR2997752.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997752.snv.vcf.gz,HRA016026
HRR2997700.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997700.snv.vcf.gz.tbi,HRA016026
HRR2997728.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997728.snv.vcf.gz.tbi,HRA016026
HRR2997708.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997708.snv.vcf.gz.tbi,HRA016026
HRR2997704.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997704.snv.vcf.gz.tbi,HRA016026
HRR2997744.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997744.snv.vcf.gz,HRA016026
HRR2997740.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997740.snv.vcf.gz,HRA016026
HRR2997736.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997736.snv.vcf.gz,HRA016026
HRR2997712.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997712.snv.vcf.gz.tbi,HRA016026
HRR2997716.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997716.snv.vcf.gz.tbi,HRA016026
HRR2997720.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997720.snv.vcf.gz.tbi,HRA016026
HRR2997732.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997732.snv.vcf.gz.tbi,HRA016026
HRR2997752.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997752.snv.vcf.gz.tbi,HRA016026
HRR2997756.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997756.snv.vcf.gz,HRA016026
HRR2997748.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997748.snv.vcf.gz.tbi,HRA016026
HRR2997760.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997760.snv.vcf.gz,HRA016026
HRR2997764.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997764.snv.vcf.gz,HRA016026
HRR2997768.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997768.snv.vcf.gz,HRA016026
HRR2997772.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997772.snv.vcf.gz,HRA016026
HRR2997784.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997784.snv.vcf.gz,HRA016026
HRR2997776.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997776.snv.vcf.gz,HRA016026
HRR2997740.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997740.snv.vcf.gz.tbi,HRA016026
HRR2997736.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997736.snv.vcf.gz.tbi,HRA016026
HRR2997744.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997744.snv.vcf.gz.tbi,HRA016026
HRR2997780.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997780.snv.vcf.gz,HRA016026
HRR2997760.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997760.snv.vcf.gz.tbi,HRA016026
HRR2997756.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997756.snv.vcf.gz.tbi,HRA016026
HRR2997784.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997784.snv.vcf.gz.tbi,HRA016026
HRR2997764.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997764.snv.vcf.gz.tbi,HRA016026
HRR2997768.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997768.snv.vcf.gz.tbi,HRA016026
HRR2997772.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997772.snv.vcf.gz.tbi,HRA016026
HRR2997776.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997776.snv.vcf.gz.tbi,HRA016026
HRR2997796.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997796.snv.vcf.gz,HRA016026
HRR2997800.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997800.snv.vcf.gz,HRA016026
HRR2997788.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997788.snv.vcf.gz,HRA016026
HRR2997792.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997792.snv.vcf.gz,HRA016026
HRR2997780.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997780.snv.vcf.gz.tbi,HRA016026
HRR2997808.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997808.snv.vcf.gz,HRA016026
HRR2997812.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997812.snv.vcf.gz,HRA016026
HRR2997804.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997804.snv.vcf.gz,HRA016026
HRR2997816.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997816.snv.vcf.gz,HRA016026
HRR2997820.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997820.snv.vcf.gz,HRA016026
HRR2997824.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA016026/SomaticSNV-VCF-files/HRR2997824.snv.vcf.gz,HRA016026
