t2_id,format
HRR067972.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067972.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067973.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067973.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067974.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067974.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067975.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067975.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067976.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067976.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067977.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067977.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067978.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067978.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067979.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067979.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067980.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067980.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067981.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067981.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067982.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067982.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067983.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067983.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067984.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067984.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067985.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067985.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
