study_accession,t2_id,files,file_type,format,size,data_level,size_bytes,file_path,strategy,run_accession,semantic_format,sample_accession,individual_accession
HRA002693,HRR719379-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719379-Fusions.tsv,HRR719379-Fusions.tsv,Fusion,tsv,25.17 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719379-Fusions.tsv,RNA,HRR719379,TABULAR_BIO_DATA,HRS421148,HRI264845
HRA002693,HRR719380-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719380-Fusions.tsv,HRR719380-Fusions.tsv,Fusion,tsv,16.73 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719380-Fusions.tsv,RNA,HRR719380,TABULAR_BIO_DATA,HRS421149,HRI264846
HRA002693,HRR719381-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719381-Fusions.tsv,HRR719381-Fusions.tsv,Fusion,tsv,90.63 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719381-Fusions.tsv,RNA,HRR719381,TABULAR_BIO_DATA,HRS421150,HRI264847
HRA002693,HRR719382-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719382-Fusions.tsv,HRR719382-Fusions.tsv,Fusion,tsv,55.97 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719382-Fusions.tsv,RNA,HRR719382,TABULAR_BIO_DATA,HRS421151,HRI264848
HRA002693,HRR719383-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719383-Fusions.tsv,HRR719383-Fusions.tsv,Fusion,tsv,12.81 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719383-Fusions.tsv,RNA,HRR719383,TABULAR_BIO_DATA,HRS421152,HRI264849
HRA002693,HRR719384-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719384-Fusions.tsv,HRR719384-Fusions.tsv,Fusion,tsv,14.80 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719384-Fusions.tsv,RNA,HRR719384,TABULAR_BIO_DATA,HRS421153,HRI264850
HRA002693,HRR719385-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719385-Fusions.tsv,HRR719385-Fusions.tsv,Fusion,tsv,53.35 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719385-Fusions.tsv,RNA,HRR719385,TABULAR_BIO_DATA,HRS421154,HRI264851
HRA002693,HRR719386-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719386-Fusions.tsv,HRR719386-Fusions.tsv,Fusion,tsv,22.55 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719386-Fusions.tsv,RNA,HRR719386,TABULAR_BIO_DATA,HRS421155,HRI264852
HRA002693,HRR719387-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719387-Fusions.tsv,HRR719387-Fusions.tsv,Fusion,tsv,152.47 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719387-Fusions.tsv,RNA,HRR719387,TABULAR_BIO_DATA,HRS421156,HRI264853
HRA002693,HRR719388-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719388-Fusions.tsv,HRR719388-Fusions.tsv,Fusion,tsv,16.81 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719388-Fusions.tsv,RNA,HRR719388,TABULAR_BIO_DATA,HRS421157,HRI264854
HRA002693,HRR719389-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719389-Fusions.tsv,HRR719389-Fusions.tsv,Fusion,tsv,9.58 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719389-Fusions.tsv,RNA,HRR719389,TABULAR_BIO_DATA,HRS421158,HRI264855
HRA002693,HRR719390-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719390-Fusions.tsv,HRR719390-Fusions.tsv,Fusion,tsv,41.81 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719390-Fusions.tsv,RNA,HRR719390,TABULAR_BIO_DATA,HRS421159,HRI264856
HRA002693,HRR719391-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719391-Fusions.tsv,HRR719391-Fusions.tsv,Fusion,tsv,32.84 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719391-Fusions.tsv,RNA,HRR719391,TABULAR_BIO_DATA,HRS421160,HRI264857
HRA002693,HRR719392-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719392-Fusions.tsv,HRR719392-Fusions.tsv,Fusion,tsv,54.98 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719392-Fusions.tsv,RNA,HRR719392,TABULAR_BIO_DATA,HRS421161,HRI264858
HRA002693,HRR719393-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719393-Fusions.tsv,HRR719393-Fusions.tsv,Fusion,tsv,11.21 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719393-Fusions.tsv,RNA,HRR719393,TABULAR_BIO_DATA,HRS421162,HRI264859
HRA002693,HRR719394-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719394-Fusions.tsv,HRR719394-Fusions.tsv,Fusion,tsv,30.60 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719394-Fusions.tsv,RNA,HRR719394,TABULAR_BIO_DATA,HRS421163,HRI264860
HRA002693,HRR719395-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719395-Fusions.tsv,HRR719395-Fusions.tsv,Fusion,tsv,32.17 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719395-Fusions.tsv,RNA,HRR719395,TABULAR_BIO_DATA,HRS421164,HRI264861
HRA002693,HRR719396-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719396-Fusions.tsv,HRR719396-Fusions.tsv,Fusion,tsv,55.54 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719396-Fusions.tsv,RNA,HRR719396,TABULAR_BIO_DATA,HRS421165,HRI264862
HRA002693,HRR719397-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719397-Fusions.tsv,HRR719397-Fusions.tsv,Fusion,tsv,17.63 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719397-Fusions.tsv,RNA,HRR719397,TABULAR_BIO_DATA,HRS421166,HRI264863
HRA002693,HRR719398-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719398-Fusions.tsv,HRR719398-Fusions.tsv,Fusion,tsv,23.98 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719398-Fusions.tsv,RNA,HRR719398,TABULAR_BIO_DATA,HRS421167,HRI264864
HRA002693,HRR719399-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719399-Fusions.tsv,HRR719399-Fusions.tsv,Fusion,tsv,17.53 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719399-Fusions.tsv,RNA,HRR719399,TABULAR_BIO_DATA,HRS421168,HRI264865
HRA002693,HRR719400-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719400-Fusions.tsv,HRR719400-Fusions.tsv,Fusion,tsv,32.58 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719400-Fusions.tsv,RNA,HRR719400,TABULAR_BIO_DATA,HRS421169,HRI264866
HRA002693,HRR719401-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719401-Fusions.tsv,HRR719401-Fusions.tsv,Fusion,tsv,31.57 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719401-Fusions.tsv,RNA,HRR719401,TABULAR_BIO_DATA,HRS421170,HRI264867
HRA002693,HRR719402-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719402-Fusions.tsv,HRR719402-Fusions.tsv,Fusion,tsv,10.95 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719402-Fusions.tsv,RNA,HRR719402,TABULAR_BIO_DATA,HRS421171,HRI264868
HRA002693,HRR719403-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719403-Fusions.tsv,HRR719403-Fusions.tsv,Fusion,tsv,16.49 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719403-Fusions.tsv,RNA,HRR719403,TABULAR_BIO_DATA,HRS421172,HRI264869
HRA002693,HRR719404-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719404-Fusions.tsv,HRR719404-Fusions.tsv,Fusion,tsv,46.59 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719404-Fusions.tsv,RNA,HRR719404,TABULAR_BIO_DATA,HRS421173,HRI264870
HRA002693,HRR719405-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719405-Fusions.tsv,HRR719405-Fusions.tsv,Fusion,tsv,24.88 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719405-Fusions.tsv,RNA,HRR719405,TABULAR_BIO_DATA,HRS421174,HRI264871
HRA002693,HRR719406-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719406-Fusions.tsv,HRR719406-Fusions.tsv,Fusion,tsv,22.40 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719406-Fusions.tsv,RNA,HRR719406,TABULAR_BIO_DATA,HRS421175,HRI264872
HRA002693,HRR719407-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719407-Fusions.tsv,HRR719407-Fusions.tsv,Fusion,tsv,33.96 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719407-Fusions.tsv,RNA,HRR719407,TABULAR_BIO_DATA,HRS421176,HRI264873
HRA002693,HRR719408-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719408-Fusions.tsv,HRR719408-Fusions.tsv,Fusion,tsv,35.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719408-Fusions.tsv,RNA,HRR719408,TABULAR_BIO_DATA,HRS421177,HRI264874
HRA002693,HRR719409-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719409-Fusions.tsv,HRR719409-Fusions.tsv,Fusion,tsv,51.29 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719409-Fusions.tsv,RNA,HRR719409,TABULAR_BIO_DATA,HRS421178,HRI264875
HRA002693,HRR719410-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719410-Fusions.tsv,HRR719410-Fusions.tsv,Fusion,tsv,27.18 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719410-Fusions.tsv,RNA,HRR719410,TABULAR_BIO_DATA,HRS421179,HRI264876
HRA002693,HRR719411-Fusions.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719411-Fusions.tsv,HRR719411-Fusions.tsv,Fusion,tsv,13.12 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/Fusion/HRR719411-Fusions.tsv,RNA,HRR719411,TABULAR_BIO_DATA,HRS421180,HRI264877
HRA002693,HRA002693-Genes-counts-1.0.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-counts-1.0.tsv,N/A,HRA002693-Genes-counts-1.0.tsv,.tsv,85.18 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-counts-1.0.tsv,RNA,,TABULAR_BIO_DATA,,
HRA002693,HRA002693-Genes-FPKM-1.0.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-FPKM-1.0.tsv,N/A,HRA002693-Genes-FPKM-1.0.tsv,.tsv,303.50 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-FPKM-1.0.tsv,RNA,,TABULAR_BIO_DATA,,
HRA002693,HRA002693-Genes-TPM-1.0.tsv::/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-TPM-1.0.tsv,N/A,HRA002693-Genes-TPM-1.0.tsv,.tsv,298.10 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA002693/HRA002693-Genes-TPM-1.0.tsv,RNA,,TABULAR_BIO_DATA,,
HRA003107,HRR757853Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757853Aligned.sortedByCoord.out.bam,HRR757853Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,22.63 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757853Aligned.sortedByCoord.out.bam,RNA,HRR757853,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449726,HRI281308
HRA003107,HRR757854Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757854Aligned.sortedByCoord.out.bam,HRR757854Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,31.42 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757854Aligned.sortedByCoord.out.bam,RNA,HRR757854,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449727,HRI281308
HRA003107,HRR757855Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757855Aligned.sortedByCoord.out.bam,HRR757855Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,31.28 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757855Aligned.sortedByCoord.out.bam,RNA,HRR757855,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449728,HRI281309
HRA003107,HRR757856Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757856Aligned.sortedByCoord.out.bam,HRR757856Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,29.40 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757856Aligned.sortedByCoord.out.bam,RNA,HRR757856,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449729,HRI281309
HRA003107,HRR757857Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757857Aligned.sortedByCoord.out.bam,HRR757857Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,41.22 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757857Aligned.sortedByCoord.out.bam,RNA,HRR757857,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449730,HRI281310
HRA003107,HRR757858Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757858Aligned.sortedByCoord.out.bam,HRR757858Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,51.26 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757858Aligned.sortedByCoord.out.bam,RNA,HRR757858,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449731,HRI281310
HRA003107,HRR757859Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757859Aligned.sortedByCoord.out.bam,HRR757859Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,27.70 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757859Aligned.sortedByCoord.out.bam,RNA,HRR757859,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449732,HRI281311
HRA003107,HRR757860Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757860Aligned.sortedByCoord.out.bam,HRR757860Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,31.82 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757860Aligned.sortedByCoord.out.bam,RNA,HRR757860,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449733,HRI281311
HRA003107,HRR757861Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757861Aligned.sortedByCoord.out.bam,HRR757861Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,37.90 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757861Aligned.sortedByCoord.out.bam,RNA,HRR757861,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449734,HRI281312
HRA003107,HRR757862Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757862Aligned.sortedByCoord.out.bam,HRR757862Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,47.80 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757862Aligned.sortedByCoord.out.bam,RNA,HRR757862,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449735,HRI281312
HRA003107,HRR757863Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757863Aligned.sortedByCoord.out.bam,HRR757863Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,32.60 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757863Aligned.sortedByCoord.out.bam,RNA,HRR757863,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449736,HRI281313
HRA003107,HRR757864Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757864Aligned.sortedByCoord.out.bam,HRR757864Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,46.12 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757864Aligned.sortedByCoord.out.bam,RNA,HRR757864,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449737,HRI281313
HRA003107,HRR757865Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757865Aligned.sortedByCoord.out.bam,HRR757865Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,23.37 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757865Aligned.sortedByCoord.out.bam,RNA,HRR757865,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449738,HRI281314
HRA003107,HRR757866Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757866Aligned.sortedByCoord.out.bam,HRR757866Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,37.20 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757866Aligned.sortedByCoord.out.bam,RNA,HRR757866,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449739,HRI281314
HRA003107,HRR757867Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757867Aligned.sortedByCoord.out.bam,HRR757867Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,42.77 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757867Aligned.sortedByCoord.out.bam,RNA,HRR757867,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449740,HRI281315
HRA003107,HRR757868Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757868Aligned.sortedByCoord.out.bam,HRR757868Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,41.56 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757868Aligned.sortedByCoord.out.bam,RNA,HRR757868,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449741,HRI281315
HRA003107,HRR757869Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757869Aligned.sortedByCoord.out.bam,HRR757869Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,30.08 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757869Aligned.sortedByCoord.out.bam,RNA,HRR757869,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449742,HRI281316
HRA003107,HRR757870Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757870Aligned.sortedByCoord.out.bam,HRR757870Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,30.80 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757870Aligned.sortedByCoord.out.bam,RNA,HRR757870,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449743,HRI281316
HRA003107,HRR757871Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757871Aligned.sortedByCoord.out.bam,HRR757871Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,29.55 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757871Aligned.sortedByCoord.out.bam,RNA,HRR757871,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449744,HRI281317
HRA003107,HRR757872Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757872Aligned.sortedByCoord.out.bam,HRR757872Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,46.67 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757872Aligned.sortedByCoord.out.bam,RNA,HRR757872,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449745,HRI281317
HRA003107,HRR757873Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757873Aligned.sortedByCoord.out.bam,HRR757873Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,32.23 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757873Aligned.sortedByCoord.out.bam,RNA,HRR757873,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449746,HRI281318
HRA003107,HRR757874Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757874Aligned.sortedByCoord.out.bam,HRR757874Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,47.36 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757874Aligned.sortedByCoord.out.bam,RNA,HRR757874,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449747,HRI281318
HRA003107,HRR757875Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757875Aligned.sortedByCoord.out.bam,HRR757875Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,33.99 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757875Aligned.sortedByCoord.out.bam,RNA,HRR757875,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449748,HRI281319
HRA003107,HRR757876Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757876Aligned.sortedByCoord.out.bam,HRR757876Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,45.24 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757876Aligned.sortedByCoord.out.bam,RNA,HRR757876,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449749,HRI281319
HRA003107,HRR757877Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757877Aligned.sortedByCoord.out.bam,HRR757877Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,38.06 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757877Aligned.sortedByCoord.out.bam,RNA,HRR757877,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449750,HRI281320
HRA003107,HRR757878Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757878Aligned.sortedByCoord.out.bam,HRR757878Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,47.81 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757878Aligned.sortedByCoord.out.bam,RNA,HRR757878,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449751,HRI281320
HRA003107,HRR757879Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757879Aligned.sortedByCoord.out.bam,HRR757879Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,39.25 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757879Aligned.sortedByCoord.out.bam,RNA,HRR757879,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449752,HRI281321
HRA003107,HRR757880Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757880Aligned.sortedByCoord.out.bam,HRR757880Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,39.37 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757880Aligned.sortedByCoord.out.bam,RNA,HRR757880,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449753,HRI281321
HRA003107,HRR757881Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757881Aligned.sortedByCoord.out.bam,HRR757881Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,31.25 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757881Aligned.sortedByCoord.out.bam,RNA,HRR757881,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449754,HRI281322
HRA003107,HRR757882Aligned.sortedByCoord.out.bam::/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757882Aligned.sortedByCoord.out.bam,HRR757882Aligned.sortedByCoord.out.bam,BAM,sortedByCoord.out.bam,37.22 GB,2,,/hpcdisk1/cbb_group/data/analysis/HRA003107/BAM/HRR757882Aligned.sortedByCoord.out.bam,RNA,HRR757882,RNA_TRANSCRIPTOME_ALIGNMENT_BAM,HRS449755,HRI281322
